time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
2015-07-03T10:42:39.60Z,62.0578075,6.9717282,1252.182,-0.12,-0.10,0.12,1.097,1.782,0.21,3,11
2015-07-03T10:42:39.80Z,62.0578072,6.9717290,1251.944,-0.07,-0.07,0.07,1.087,1.747,0.20,3,11
2015-07-03T10:42:40.00Z,62.0578071,6.9717302,1251.608,-0.04,0.04,0.07,1.078,1.715,0.22,3,11
2015-07-03T10:42:40.20Z,62.0578069,6.9717304,1251.500,0.03,0.20,0.10,1.071,1.699,0.15,3,11
2015-07-03T10:42:40.40Z,62.0578067,6.9717295,1251.609,0.08,0.08,0.12,1.065,1.694,0.21,3,10
2015-07-03T10:42:40.60Z,62.0578063,6.9717298,1251.670,0.07,0.10,0.11,1.061,1.693,0.21,3,10
2015-07-03T10:42:40.80Z,62.0578063,6.9717300,1251.602,0.23,-0.07,0.12,1.056,1.688,0.19,3,10
2015-07-03T10:42:41.00Z,62.0578070,6.9717296,1251.637,0.46,-0.09,0.03,1.049,1.685,0.19,3,11
2015-07-03T10:42:41.20Z,62.0578078,6.9717299,1251.686,0.55,0.08,0.04,1.044,1.683,0.19,3,11
2015-07-03T10:42:41.40Z,62.0578088,6.9717306,1251.796,0.47,0.26,-0.09,1.040,1.683,0.22,3,10
2015-07-03T10:42:41.60Z,62.0578098,6.9717299,1251.903,0.39,0.04,-0.06,1.031,1.680,0.21,3,11
2015-07-03T10:42:41.80Z,62.0578111,6.9717286,1251.975,0.27,-0.08,0.00,1.019,1.679,0.16,3,11
2015-07-03T10:42:42.00Z,62.0578123,6.9717262,1251.883,0.52,-0.38,-0.15,1.009,1.661,0.16,3,11
2015-07-03T10:42:42.20Z,62.0578133,6.9717238,1251.790,0.48,-0.33,0.10,1.001,1.658,0.13,3,11
2015-07-03T10:42:42.40Z,62.0578141,6.9717218,1251.743,0.45,-0.34,0.11,0.997,1.658,0.15,3,11
2015-07-03T10:42:42.60Z,62.0578141,6.9717203,1251.792,0.24,-0.24,0.08,0.994,1.653,0.14,3,11
2015-07-03T10:42:42.80Z,62.0578146,6.9717191,1251.788,0.31,-0.09,0.08,0.993,1.635,0.19,3,11
2015-07-03T10:42:43.00Z,62.0578150,6.9717175,1251.673,0.52,-0.03,0.09,0.989,1.617,0.19,3,11
2015-07-03T10:42:43.20Z,62.0578159,6.9717172,1251.604,0.58,0.13,0.10,0.985,1.607,0.19,3,11
2015-07-03T10:42:43.40Z,62.0578165,6.9717161,1251.572,0.35,-0.11,-0.01,0.982,1.604,0.20,3,11
2015-07-03T10:42:43.60Z,62.0578168,6.9717147,1251.135,0.30,-0.17,-0.07,0.978,1.589,0.21,3,11
2015-07-03T10:42:43.80Z,62.0578175,6.9717134,1250.958,0.32,-0.40,-0.05,0.975,1.563,0.17,3,11
2015-07-03T10:42:44.00Z,62.0578181,6.9717110,1250.835,0.34,-0.64,0.08,0.973,1.542,0.16,3,11
2015-07-03T10:42:44.20Z,62.0578184,6.9717085,1250.675,0.23,-0.83,0.20,0.973,1.540,0.16,3,11
2015-07-03T10:42:44.40Z,62.0578180,6.9717064,1250.472,-0.06,-0.68,0.32,0.974,1.538,0.19,3,11
2015-07-03T10:42:44.60Z,62.0578185,6.9717049,1250.514,0.10,-0.60,0.12,0.974,1.542,0.15,3,10
2015-07-03T10:42:44.80Z,62.0578189,6.9717032,1250.543,0.16,-0.61,0.06,0.974,1.546,0.14,3,11
2015-07-03T10:42:45.00Z,62.0578195,6.9717008,1250.450,0.40,-0.79,0.24,0.976,1.552,0.17,3,11
2015-07-03T10:42:45.20Z,62.0578199,6.9716987,1250.385,0.33,-0.69,0.21,0.977,1.559,0.18,3,11
2015-07-03T10:42:45.40Z,62.0578209,6.9716969,1250.434,0.36,-0.41,0.04,0.971,1.553,0.18,3,11
2015-07-03T10:42:45.60Z,62.0578218,6.9716961,1250.433,0.27,-0.20,0.03,0.967,1.550,0.18,3,11
2015-07-03T10:42:45.80Z,62.0578223,6.9716950,1250.463,0.07,-0.30,-0.02,0.965,1.550,0.14,3,11
2015-07-03T10:42:46.00Z,62.0578227,6.9716928,1250.437,0.19,-0.51,0.12,0.964,1.549,0.14,3,11
2015-07-03T10:42:46.20Z,62.0578225,6.9716904,1250.404,-0.02,-0.78,0.11,0.964,1.552,0.12,3,11
2015-07-03T10:42:46.40Z,62.0578225,6.9716869,1250.390,0.02,-0.86,0.17,0.962,1.551,0.16,3,11
2015-07-03T10:42:46.60Z,62.0578229,6.9716850,1250.418,0.14,-0.47,0.09,0.960,1.545,0.18,3,10
2015-07-03T10:42:46.80Z,62.0578234,6.9716833,1250.433,0.12,-0.38,0.06,0.958,1.540,0.19,3,11
2015-07-03T10:42:47.00Z,62.0578241,6.9716821,1250.375,0.34,-0.30,0.05,0.955,1.532,0.18,3,11
2015-07-03T10:42:47.20Z,62.0578251,6.9716812,1250.278,0.43,-0.44,0.08,0.951,1.530,0.17,3,11
2015-07-03T10:42:47.40Z,62.0578264,6.9716806,1250.411,0.71,-0.38,-0.28,0.950,1.532,0.23,3,11
2015-07-03T10:42:47.60Z,62.0578276,6.9716804,1250.406,0.61,-0.31,-0.31,0.949,1.531,0.23,3,11
2015-07-03T10:42:47.80Z,62.0578279,6.9716800,1250.321,0.29,-0.28,-0.03,0.946,1.530,0.18,3,11
2015-07-03T10:42:48.00Z,62.0578284,6.9716783,1250.397,0.20,-0.42,0.03,0.945,1.525,0.15,3,11
2015-07-03T10:42:48.20Z,62.0578287,6.9716771,1250.438,0.21,-0.47,0.09,0.942,1.515,0.13,3,11
2015-07-03T10:42:48.40Z,62.0578289,6.9716741,1250.577,0.21,-0.72,0.05,0.939,1.510,0.13,3,11
2015-07-03T10:42:48.60Z,62.0578288,6.9716722,1250.504,0.02,-0.55,0.24,0.939,1.510,0.19,3,11
2015-07-03T10:42:48.80Z,62.0578292,6.9716705,1250.450,0.23,-0.36,0.02,0.940,1.498,0.19,3,10
2015-07-03T10:42:49.00Z,62.0578297,6.9716682,1250.464,0.35,-0.54,0.02,0.941,1.498,0.20,3,11
2015-07-03T10:42:49.20Z,62.0578303,6.9716655,1250.520,0.33,-0.73,-0.19,0.943,1.500,0.19,3,11
2015-07-03T10:42:49.40Z,62.0578313,6.9716636,1250.487,0.58,-0.48,-0.01,0.943,1.494,0.18,3,11
2015-07-03T10:42:49.60Z,62.0578320,6.9716621,1250.509,0.26,-0.38,-0.04,0.942,1.491,0.18,3,10
2015-07-03T10:42:49.80Z,62.0578325,6.9716607,1250.503,0.25,-0.31,0.01,0.941,1.490,0.19,3,10
2015-07-03T10:42:50.00Z,62.0578331,6.9716582,1250.523,0.29,-0.59,-0.05,0.940,1.487,0.17,3,11
2015-07-03T10:42:50.20Z,62.0578334,6.9716548,1250.457,0.17,-0.81,0.10,0.937,1.487,0.15,3,11
2015-07-03T10:42:50.40Z,62.0578335,6.9716521,1250.431,0.02,-0.63,0.09,0.935,1.491,0.17,3,11
2015-07-03T10:42:50.60Z,62.0578335,6.9716507,1250.404,0.05,-0.40,0.12,0.933,1.498,0.16,3,11
2015-07-03T10:42:50.80Z,62.0578337,6.9716491,1250.401,0.09,-0.36,0.22,0.929,1.482,0.17,3,10
2015-07-03T10:42:51.00Z,62.0578343,6.9716472,1250.412,0.10,-0.48,0.16,0.922,1.471,0.17,3,11
2015-07-03T10:42:51.20Z,62.0578352,6.9716456,1250.322,0.50,-0.48,0.09,0.916,1.465,0.19,3,11
2015-07-03T10:42:51.40Z,62.0578356,6.9716448,1250.256,0.19,-0.25,0.06,0.910,1.449,0.19,3,11
2015-07-03T10:42:51.60Z,62.0578359,6.9716446,1250.256,0.09,-0.14,0.06,0.906,1.438,0.21,3,11
2015-07-03T10:42:51.80Z,62.0578363,6.9716437,1250.332,0.06,-0.25,0.07,0.901,1.428,0.20,3,11
2015-07-03T10:42:52.00Z,62.0578365,6.9716424,1250.263,0.04,-0.30,0.06,0.896,1.408,0.19,3,11
2015-07-03T10:42:52.20Z,62.0578363,6.9716411,1250.246,-0.01,-0.32,0.04,0.892,1.403,0.18,3,11
2015-07-03T10:42:52.40Z,62.0578355,6.9716394,1250.229,-0.27,-0.40,0.03,0.889,1.399,0.18,3,11
2015-07-03T10:42:52.60Z,62.0578351,6.9716389,1250.060,-0.21,-0.20,0.17,0.887,1.394,0.23,3,11
2015-07-03T10:42:52.80Z,62.0578350,6.9716379,1249.862,-0.05,-0.34,0.17,0.886,1.388,0.30,3,11
2015-07-03T10:42:53.00Z,62.0578346,6.9716377,1249.795,-0.23,-0.15,0.05,0.885,1.382,0.18,3,11
2015-07-03T10:42:53.20Z,62.0578344,6.9716372,1249.626,-0.04,-0.20,0.12,0.882,1.374,0.23,3,11
2015-07-03T10:42:53.40Z,62.0578345,6.9716370,1249.546,-0.07,-0.12,0.11,0.881,1.367,0.28,3,11
2015-07-03T10:42:53.60Z,62.0578348,6.9716370,1249.443,0.02,-0.18,0.05,0.879,1.357,0.23,3,11
2015-07-03T10:42:53.80Z,62.0578357,6.9716370,1249.361,0.25,-0.23,0.02,0.875,1.346,0.18,3,11
2015-07-03T10:42:54.00Z,62.0578365,6.9716364,1249.165,0.37,-0.30,0.10,0.872,1.337,0.18,3,11
2015-07-03T10:42:54.20Z,62.0578369,6.9716360,1249.088,0.10,-0.25,0.06,0.868,1.327,0.19,3,11
2015-07-03T10:42:54.40Z,62.0578372,6.9716362,1248.997,0.00,-0.11,0.08,0.866,1.318,0.22,3,10
2015-07-03T10:42:54.60Z,62.0578376,6.9716363,1248.962,0.01,-0.08,0.07,0.864,1.309,0.22,3,10
2015-07-03T10:42:54.80Z,62.0578379,6.9716357,1248.897,-0.10,-0.18,0.06,0.861,1.302,0.20,3,11
2015-07-03T10:42:55.00Z,62.0578382,6.9716350,1248.806,-0.20,-0.36,0.11,0.858,1.294,0.18,3,10
2015-07-03T10:42:55.20Z,62.0578378,6.9716342,1248.841,-0.43,-0.20,0.04,0.854,1.289,0.16,3,11
2015-07-03T10:42:55.40Z,62.0578375,6.9716337,1248.910,-0.28,-0.13,0.12,0.852,1.283,0.20,3,11
2015-07-03T10:42:55.60Z,62.0578369,6.9716335,1248.913,-0.37,-0.11,0.08,0.852,1.282,0.22,3,11
2015-07-03T10:42:55.80Z,62.0578366,6.9716337,1248.946,-0.28,0.03,0.05,0.852,1.280,0.21,3,11
2015-07-03T10:42:56.00Z,62.0578363,6.9716337,1248.994,-0.28,-0.05,0.05,0.850,1.276,0.22,3,11
2015-07-03T10:42:56.20Z,62.0578364,6.9716329,1249.159,-0.25,-0.10,0.02,0.846,1.271,0.21,3,11
2015-07-03T10:42:56.40Z,62.0578371,6.9716319,1249.468,-0.14,-0.21,-0.01,0.841,1.259,0.22,3,11
2015-07-03T10:42:56.60Z,62.0578374,6.9716308,1249.527,-0.06,-0.26,0.06,0.838,1.249,0.22,3,11
2015-07-03T10:42:56.80Z,62.0578376,6.9716298,1249.506,-0.04,-0.20,0.05,0.836,1.240,0.24,3,11
2015-07-03T10:42:57.00Z,62.0578377,6.9716295,1249.555,-0.05,-0.15,-0.04,0.834,1.230,0.25,3,11
2015-07-03T10:42:57.20Z,62.0578377,6.9716296,1249.461,-0.01,-0.02,0.03,0.832,1.220,0.22,3,11
2015-07-03T10:42:57.40Z,62.0578381,6.9716297,1249.456,0.09,-0.02,0.02,0.830,1.211,0.16,3,11
2015-07-03T10:42:57.60Z,62.0578383,6.9716296,1249.443,0.02,-0.03,-0.01,0.829,1.202,0.16,3,11
2015-07-03T10:42:57.80Z,62.0578383,6.9716294,1249.367,0.02,-0.04,0.01,0.828,1.194,0.16,3,10
2015-07-03T10:42:58.00Z,62.0578384,6.9716290,1249.305,0.07,-0.13,0.00,0.827,1.185,0.16,3,11
2015-07-03T10:42:58.20Z,62.0578385,6.9716285,1249.142,0.10,-0.22,0.00,0.826,1.177,0.16,3,10
2015-07-03T10:42:58.40Z,62.0578389,6.9716280,1249.142,0.06,-0.10,0.02,0.823,1.174,0.18,3,11
2015-07-03T10:42:58.60Z,62.0578395,6.9716278,1249.131,0.11,-0.03,0.02,0.825,1.178,0.20,3,10
2015-07-03T10:42:58.80Z,62.0578399,6.9716270,1249.113,0.01,-0.19,0.04,0.828,1.183,0.23,3,10
2015-07-03T10:42:59.00Z,62.0578401,6.9716263,1249.132,-0.15,-0.19,0.04,0.825,1.178,0.17,3,11
2015-07-03T10:42:59.20Z,62.0578399,6.9716251,1249.090,-0.44,-0.37,0.22,0.823,1.177,0.19,3,10
2015-07-03T10:42:59.40Z,62.0578394,6.9716242,1249.151,-0.48,-0.22,-0.02,0.823,1.177,0.19,3,11
2015-07-03T10:42:59.60Z,62.0578388,6.9716235,1249.100,-0.44,-0.25,0.29,0.825,1.172,0.24,3,11
2015-07-03T10:42:59.80Z,62.0578391,6.9716230,1249.113,-0.20,-0.20,0.15,0.825,1.167,0.25,3,11
2015-07-03T10:43:00.00Z,62.0578394,6.9716224,1249.164,-0.07,-0.21,-0.01,0.823,1.159,0.22,3,11
2015-07-03T10:43:00.20Z,62.0578395,6.9716214,1249.166,-0.07,-0.29,0.03,0.822,1.160,0.22,3,11
2015-07-03T10:43:00.40Z,62.0578397,6.9716204,1249.127,0.11,-0.33,0.09,0.821,1.154,0.18,3,11
2015-07-03T10:43:00.60Z,62.0578400,6.9716193,1249.157,0.14,-0.28,-0.01,0.821,1.148,0.19,3,11
2015-07-03T10:43:00.80Z,62.0578405,6.9716186,1249.174,0.13,-0.14,0.00,0.820,1.142,0.18,3,11
2015-07-03T10:43:01.00Z,62.0578408,6.9716180,1249.194,0.14,-0.10,0.04,0.821,1.141,0.18,3,10
2015-07-03T10:43:01.20Z,62.0578410,6.9716177,1249.192,0.04,-0.07,0.05,0.822,1.143,0.24,3,10
2015-07-03T10:43:01.40Z,62.0578411,6.9716177,1249.167,0.00,0.02,0.04,0.824,1.149,0.30,3,10
2015-07-03T10:43:01.60Z,62.0578411,6.9716182,1249.135,-0.01,0.08,0.01,0.826,1.160,0.30,3,9
2015-07-03T10:43:01.80Z,62.0578411,6.9716181,1249.081,0.01,-0.04,0.06,0.829,1.175,0.36,3,10
2015-07-03T10:43:02.00Z,62.0578412,6.9716179,1249.074,0.06,-0.09,-0.02,0.830,1.192,0.25,3,11
2015-07-03T10:43:02.20Z,62.0578410,6.9716185,1249.011,-0.14,0.09,0.07,0.830,1.196,0.24,3,11
2015-07-03T10:43:02.40Z,62.0578404,6.9716189,1248.928,-0.39,0.01,0.12,0.832,1.200,0.21,3,11
2015-07-03T10:43:02.60Z,62.0578400,6.9716203,1248.892,-0.40,0.28,0.10,0.833,1.217,0.23,3,11
2015-07-03T10:43:02.80Z,62.0578397,6.9716192,1248.895,-0.18,-0.24,0.06,0.833,1.230,0.25,3,9
2015-07-03T10:43:03.00Z,62.0578395,6.9716185,1248.842,-0.25,-0.16,0.16,0.834,1.232,0.26,3,11
2015-07-03T10:43:03.20Z,62.0578395,6.9716181,1248.824,-0.02,-0.14,0.15,0.837,1.238,0.27,3,11
2015-07-03T10:43:03.40Z,62.0578395,6.9716178,1248.837,0.01,-0.12,0.01,0.837,1.240,0.26,3,11
2015-07-03T10:43:03.60Z,62.0578401,6.9716174,1248.767,0.15,-0.04,0.06,0.836,1.239,0.16,3,11
2015-07-03T10:43:03.80Z,62.0578404,6.9716169,1248.671,0.08,-0.05,0.10,0.834,1.237,0.22,3,11
2015-07-03T10:43:04.00Z,62.0578405,6.9716165,1248.638,0.02,-0.02,0.05,0.831,1.236,0.25,3,11
2015-07-03T10:43:04.20Z,62.0578405,6.9716164,1248.620,-0.01,-0.01,0.05,0.830,1.237,0.27,3,11
2015-07-03T10:43:04.40Z,62.0578406,6.9716158,1248.616,-0.08,-0.04,0.05,0.831,1.244,0.32,3,11
2015-07-03T10:43:04.60Z,62.0578407,6.9716154,1248.609,-0.08,0.00,0.06,0.831,1.255,0.30,3,11
2015-07-03T10:43:04.80Z,62.0578407,6.9716150,1248.575,-0.08,0.00,0.11,0.832,1.269,0.35,3,11
2015-07-03T10:43:05.00Z,62.0578407,6.9716144,1248.552,-0.10,-0.05,0.10,0.834,1.289,0.36,3,11
2015-07-03T10:43:05.20Z,62.0578406,6.9716142,1248.511,-0.07,0.03,0.11,0.837,1.310,0.40,3,11
2015-07-03T10:43:05.40Z,62.0578401,6.9716145,1248.527,-0.23,0.09,0.05,0.839,1.315,0.22,3,11
2015-07-03T10:43:05.60Z,62.0578401,6.9716144,1248.638,-0.11,0.03,-0.06,0.840,1.320,0.18,3,11
2015-07-03T10:43:05.80Z,62.0578403,6.9716144,1248.622,0.02,0.05,0.03,0.840,1.325,0.23,3,11
2015-07-03T10:43:06.00Z,62.0578403,6.9716137,1248.578,0.04,-0.15,0.02,0.842,1.331,0.22,3,10
2015-07-03T10:43:06.20Z,62.0578406,6.9716135,1248.594,0.08,-0.02,0.01,0.845,1.338,0.19,3,10
2015-07-03T10:43:06.40Z,62.0578406,6.9716138,1248.614,-0.07,0.02,0.07,0.848,1.343,0.29,3,11
2015-07-03T10:43:06.60Z,62.0578408,6.9716137,1248.623,0.04,-0.01,0.05,0.850,1.348,0.22,3,11
2015-07-03T10:43:06.80Z,62.0578408,6.9716139,1248.642,-0.04,0.03,0.04,0.853,1.354,0.27,3,10
2015-07-03T10:43:07.00Z,62.0578409,6.9716146,1248.684,-0.03,0.23,-0.03,0.857,1.360,0.27,3,9
2015-07-03T10:43:07.20Z,62.0578416,6.9716147,1248.550,0.28,0.27,0.11,0.859,1.365,0.35,3,11
2015-07-03T10:43:07.40Z,62.0578418,6.9716148,1248.643,-0.07,0.11,-0.08,0.862,1.370,0.19,3,11
2015-07-03T10:43:07.60Z,62.0578423,6.9716146,1248.660,0.20,-0.01,-0.02,0.865,1.375,0.25,3,10
2015-07-03T10:43:07.80Z,62.0578430,6.9716155,1248.605,0.42,0.18,0.03,0.867,1.373,0.28,3,11
2015-07-03T10:43:08.00Z,62.0578437,6.9716159,1248.565,0.37,0.17,-0.06,0.869,1.371,0.28,3,11
2015-07-03T10:43:08.20Z,62.0578441,6.9716156,1248.589,0.28,-0.05,-0.07,0.873,1.377,0.26,3,11
2015-07-03T10:43:08.40Z,62.0578442,6.9716156,1248.586,0.04,-0.02,-0.03,0.875,1.380,0.27,3,11
2015-07-03T10:43:08.60Z,62.0578441,6.9716155,1248.548,-0.08,-0.05,0.08,0.875,1.379,0.25,3,11
2015-07-03T10:43:08.80Z,62.0578440,6.9716150,1248.565,-0.09,-0.12,0.07,0.876,1.378,0.23,3,11
2015-07-03T10:43:09.00Z,62.0578439,6.9716150,1248.576,-0.05,0.01,0.02,0.875,1.376,0.18,3,11
2015-07-03T10:43:09.20Z,62.0578438,6.9716152,1248.506,-0.05,0.05,0.00,0.875,1.369,0.20,3,11
2015-07-03T10:43:09.40Z,62.0578436,6.9716145,1248.441,-0.05,-0.06,0.02,0.874,1.365,0.19,3,11
2015-07-03T10:43:09.60Z,62.0578436,6.9716135,1248.422,-0.01,-0.04,-0.01,0.872,1.360,0.19,3,11
2015-07-03T10:43:09.80Z,62.0578434,6.9716133,1248.385,0.00,0.01,0.00,0.870,1.355,0.20,3,11
2015-07-03T10:43:10.00Z,62.0578434,6.9716132,1248.338,0.03,0.00,0.00,0.869,1.351,0.17,3,11
2015-07-03T10:43:10.20Z,62.0578433,6.9716130,1248.317,-0.01,0.03,0.01,0.870,1.349,0.24,3,10
2015-07-03T10:43:10.40Z,62.0578432,6.9716128,1248.269,0.01,-0.03,0.01,0.871,1.346,0.23,3,10
2015-07-03T10:43:10.60Z,62.0578430,6.9716127,1248.220,-0.03,0.03,0.03,0.871,1.340,0.22,3,11
2015-07-03T10:43:10.80Z,62.0578428,6.9716126,1248.154,-0.05,-0.01,0.03,0.871,1.325,0.20,3,11
2015-07-03T10:43:11.00Z,62.0578424,6.9716118,1247.911,-0.10,-0.14,0.07,0.868,1.307,0.21,3,11
2015-07-03T10:43:11.20Z,62.0578424,6.9716130,1247.783,-0.01,0.02,0.06,0.865,1.289,0.21,3,11
2015-07-03T10:43:11.40Z,62.0578423,6.9716132,1247.673,0.00,0.02,0.06,0.861,1.272,0.21,3,11
2015-07-03T10:43:11.60Z,62.0578422,6.9716147,1247.426,-0.04,0.02,0.06,0.857,1.256,0.19,3,11
2015-07-03T10:43:11.80Z,62.0578422,6.9716157,1247.337,-0.03,0.03,0.04,0.853,1.241,0.19,3,11
