time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2015-07-02T12:14:01.20Z,62.0578615,6.9719034,1252.161,0.18,-0.04,0.25,9.796,17.400,0.68,0.00000,131.48346,3,7
2015-07-02T12:14:01.40Z,62.0578581,6.9718995,1251.842,0.18,0.15,0.22,8.063,11.822,0.61,0.00000,131.48388,3,7
2015-07-02T12:14:02.20Z,62.0578444,6.9718885,1250.385,-0.25,0.05,0.19,6.196,11.520,0.93,0.00000,131.48592,3,7
2015-07-02T12:14:02.40Z,62.0578416,6.9718856,1250.071,0.04,0.00,0.28,5.871,11.201,0.83,0.00000,131.48648,3,7
2015-07-02T12:14:02.60Z,62.0578390,6.9718835,1249.737,0.11,0.01,0.16,5.597,10.913,0.63,0.00000,131.48692,3,7
2015-07-02T12:14:02.80Z,62.0578362,6.9718823,1249.242,-0.13,0.07,0.28,5.361,10.650,0.95,0.00000,131.48756,3,7
2015-07-02T12:14:03.00Z,62.0578335,6.9718808,1248.832,-0.40,-0.10,0.23,5.145,10.406,0.88,0.00000,131.48816,3,7
2015-07-02T12:14:03.20Z,62.0578310,6.9718787,1248.385,0.02,-0.11,0.24,4.953,10.184,0.77,0.00000,131.48870,3,7
2015-07-02T12:14:03.40Z,62.0578291,6.9718770,1248.020,0.08,-0.12,0.26,4.781,9.988,0.70,0.00000,131.48918,3,7
2015-07-02T12:14:03.60Z,62.0578274,6.9718756,1247.687,-0.04,-0.10,0.39,4.631,9.821,0.85,0.00000,131.48976,3,6
2015-07-02T12:14:03.80Z,62.0578258,6.9718744,1247.437,-0.12,-0.03,0.38,4.484,9.667,0.90,0.00000,131.49038,3,6
2015-07-02T12:14:04.00Z,62.0578248,6.9718726,1247.188,-0.06,-0.09,0.46,4.352,9.524,0.86,0.00000,131.49096,3,6
2015-07-02T12:14:04.20Z,62.0578241,6.9718706,1247.031,-0.18,-0.13,0.48,4.237,9.399,0.89,0.00000,131.49158,3,6
2015-07-02T12:14:04.40Z,62.0578240,6.9718688,1247.104,0.02,-0.07,0.49,4.129,9.271,0.82,0.00000,131.49214,3,6
2015-07-02T12:14:04.60Z,62.0578243,6.9718673,1247.190,0.20,-0.03,0.51,4.028,9.148,0.69,0.00000,131.49262,3,6
2015-07-02T12:14:04.80Z,62.0578246,6.9718656,1247.178,0.11,-0.05,0.48,3.934,9.018,0.74,0.00000,131.49312,3,6
2015-07-02T12:14:05.00Z,62.0578244,6.9718644,1247.068,-0.36,0.15,0.87,3.846,8.890,0.86,0.00000,131.49378,3,6
2015-07-02T12:14:05.20Z,62.0578249,6.9718641,1247.143,0.26,0.04,0.46,3.780,8.755,0.63,0.00000,131.49422,3,6
2015-07-02T12:14:05.40Z,62.0578257,6.9718630,1247.150,-0.05,-0.02,0.25,3.723,8.676,0.88,0.00000,131.49482,3,6
2015-07-02T12:14:05.60Z,62.0578231,6.9718630,1246.755,-1.98,0.93,0.17,3.666,8.594,0.78,151.93418,18.37798,3,6
2015-07-02T12:14:05.80Z,62.0578228,6.9718662,1247.023,-0.27,0.55,0.67,3.560,8.505,0.84,151.93418,18.38242,3,6
2015-07-02T12:14:06.00Z,62.0578229,6.9718654,1246.947,0.20,-0.47,-0.07,3.556,8.448,0.73,151.93418,18.38599,3,6
2015-07-02T12:14:06.20Z,62.0578231,6.9718634,1246.916,0.19,-0.47,0.19,3.540,8.424,0.69,151.93418,18.38934,3,6
2015-07-02T12:14:06.40Z,62.0578233,6.9718625,1246.918,0.14,-0.15,0.35,3.523,8.419,0.82,151.93418,18.39335,3,6
2015-07-02T12:14:06.60Z,62.0578235,6.9718630,1246.945,0.04,0.10,0.25,3.459,8.387,0.90,151.93418,18.39774,3,6
2015-07-02T12:14:06.80Z,62.0578235,6.9718634,1246.871,0.20,-0.06,0.38,3.387,8.346,0.76,151.93418,18.40148,3,6
2015-07-02T12:14:07.00Z,62.0578239,6.9718632,1246.739,0.18,0.15,0.69,3.373,8.286,0.86,151.93418,18.40567,3,6
2015-07-02T12:14:07.20Z,62.0578237,6.9718637,1246.757,-0.12,-0.31,0.29,3.320,8.244,0.90,151.93418,18.41008,3,6
2015-07-02T12:14:07.40Z,62.0578214,6.9718626,1246.439,-0.78,-0.71,0.59,3.280,8.207,1.27,151.93418,18.41630,3,6
2015-07-02T12:14:07.60Z,62.0578216,6.9718620,1246.764,-0.28,-0.26,0.70,3.277,8.078,1.14,151.93418,18.42185,3,6
2015-07-02T12:14:07.80Z,62.0578220,6.9718603,1246.468,-0.19,-0.17,0.70,3.247,7.830,1.05,151.93418,18.42696,3,6
2015-07-02T12:14:08.00Z,62.0578227,6.9718590,1246.066,0.09,-0.07,0.66,3.211,7.569,0.95,151.93418,18.43158,3,6
2015-07-02T12:14:08.20Z,62.0578220,6.9718586,1245.585,-0.33,0.11,0.91,3.182,7.322,1.13,151.93418,18.43709,3,6
2015-07-02T12:14:08.40Z,62.0578212,6.9718582,1245.179,-0.49,-0.09,0.79,3.161,7.108,1.13,151.93418,18.44261,3,6
2015-07-02T12:14:08.60Z,62.0578208,6.9718572,1244.714,-0.37,-0.09,0.96,3.149,6.950,1.13,151.93418,18.44814,3,6
2015-07-02T12:14:08.80Z,62.0578204,6.9718552,1244.166,-0.48,-0.24,0.99,3.144,6.828,1.12,151.93418,18.45363,3,6
2015-07-02T12:14:09.00Z,62.0578193,6.9718551,1243.811,-0.47,0.05,0.88,3.131,6.722,1.12,151.93418,18.45911,3,6
2015-07-02T12:14:09.20Z,62.0578183,6.9718556,1243.439,-0.55,-0.06,0.96,3.108,6.621,1.06,151.93418,18.46453,3,6
2015-07-02T12:14:09.40Z,62.0578175,6.9718549,1243.116,-0.53,-0.27,0.88,3.101,6.539,1.03,151.93418,18.46972,3,6
2015-07-02T12:14:09.60Z,62.0578163,6.9718552,1243.069,-0.65,-0.16,1.00,3.100,6.471,1.04,158.08515,44.64669,3,6
2015-07-02T12:14:09.80Z,62.0578157,6.9718565,1243.185,-0.42,-0.09,1.01,3.092,6.392,0.99,158.08515,44.64891,3,6
2015-07-02T12:14:10.00Z,62.0578157,6.9718587,1243.192,-0.27,0.32,0.89,3.077,6.328,0.95,158.08515,44.65089,3,6
2015-07-02T12:14:10.20Z,62.0578149,6.9718599,1243.085,-0.18,-0.10,0.62,3.045,6.213,0.87,158.08515,44.65265,3,6
2015-07-02T12:14:10.40Z,62.0578140,6.9718595,1242.624,-0.22,-0.03,0.58,3.022,6.133,0.89,158.08515,44.65444,3,6
2015-07-02T12:14:10.60Z,62.0578136,6.9718598,1242.201,-0.17,0.00,0.63,3.002,6.061,0.86,158.08515,44.65618,3,6
2015-07-02T12:14:10.80Z,62.0578117,6.9718604,1241.694,-0.27,0.00,0.47,2.989,5.997,0.85,158.08515,44.65789,3,6
2015-07-02T12:14:11.00Z,62.0578100,6.9718607,1241.253,-0.34,-0.08,0.69,2.985,5.953,0.86,158.08515,44.65961,3,6
2015-07-02T12:14:11.20Z,62.0578086,6.9718608,1240.983,-0.34,-0.03,0.59,2.992,5.933,0.89,158.08515,44.66140,3,6
2015-07-02T12:14:11.40Z,62.0578076,6.9718614,1240.666,-0.30,-0.10,0.86,2.990,5.907,0.88,158.08515,44.66326,3,6
2015-07-02T12:14:11.60Z,62.0578074,6.9718631,1240.728,-0.28,0.09,0.69,2.988,5.882,0.88,158.08515,44.66502,3,6
2015-07-02T12:14:11.80Z,62.0578062,6.9718647,1240.671,-0.32,-0.13,0.68,2.989,5.869,0.88,158.08515,44.66679,3,6
2015-07-02T12:14:12.00Z,62.0578058,6.9718654,1240.622,-0.47,-0.23,0.65,2.992,5.862,0.86,158.08515,44.66852,3,6
2015-07-02T12:14:12.20Z,62.0578021,6.9718640,1240.060,-0.70,-0.44,0.77,2.998,5.856,0.81,195.82808,29.17468,3,6
2015-07-02T12:14:12.40Z,62.0578014,6.9718636,1239.838,-0.19,-0.44,1.09,3.008,5.871,0.90,195.82808,29.17834,3,6
2015-07-02T12:14:12.60Z,62.0578006,6.9718630,1239.519,-0.27,-0.29,1.27,3.030,5.902,1.02,195.82808,29.18246,3,6
2015-07-02T12:14:12.80Z,62.0577996,6.9718629,1239.229,-0.53,-0.16,1.21,3.051,5.925,1.13,195.82808,29.18657,3,6
2015-07-02T12:14:13.00Z,62.0577999,6.9718627,1239.062,0.14,-0.30,1.09,3.062,5.939,0.81,195.82808,29.19008,3,6
2015-07-02T12:14:13.20Z,62.0578007,6.9718635,1238.970,0.11,-0.01,1.21,3.064,5.953,0.84,195.82808,29.19382,3,6
2015-07-02T12:14:13.40Z,62.0578006,6.9718638,1238.798,-0.28,-0.17,1.11,3.081,5.995,1.09,195.82808,29.19739,3,6
2015-07-02T12:14:13.60Z,62.0578003,6.9718636,1238.649,-0.17,-0.22,1.08,3.102,6.044,1.08,195.82808,29.20084,3,6
2015-07-02T12:14:13.80Z,62.0578004,6.9718635,1238.486,0.01,-0.16,1.14,3.129,6.097,1.02,195.82808,29.20438,3,6
2015-07-02T12:14:14.00Z,62.0578010,6.9718638,1238.440,0.13,-0.19,1.13,3.159,6.154,0.98,195.82808,29.20795,3,6
2015-07-02T12:14:14.20Z,62.0578007,6.9718632,1238.293,-0.29,-0.31,0.99,3.189,6.212,1.18,195.82808,29.21158,3,6
2015-07-02T12:14:14.40Z,62.0577999,6.9718625,1238.124,-0.49,-0.24,1.15,3.228,6.267,1.27,195.82808,29.21550,3,6
2015-07-02T12:14:14.60Z,62.0577990,6.9718620,1237.954,-0.56,-0.18,1.19,3.274,6.321,1.30,195.82808,29.21960,3,6
2015-07-02T12:14:14.80Z,62.0577978,6.9718610,1237.773,-0.71,-0.34,1.16,3.322,6.375,1.32,195.82808,29.22391,3,6
2015-07-02T12:14:15.00Z,62.0577958,6.9718592,1237.467,-0.87,-0.49,1.24,3.370,6.427,1.31,200.90430,37.12683,3,6
2015-07-02T12:14:15.20Z,62.0577944,6.9718579,1237.296,-0.88,-0.37,1.29,3.415,6.474,1.28,201.95068,35.42754,3,6
2015-07-02T12:14:15.40Z,62.0577937,6.9718577,1237.282,-0.70,-0.26,1.38,3.448,6.512,1.22,201.35910,43.42684,3,6
2015-07-02T12:14:15.60Z,62.0577910,6.9718563,1236.687,-0.78,0.00,1.59,3.467,6.538,1.19,190.70547,43.43309,3,6
2015-07-02T12:14:15.80Z,62.0577908,6.9718574,1236.788,-0.58,-0.08,1.35,3.475,6.558,1.16,190.70547,43.43615,3,6
