time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2015-07-02T12:14:55.38Z,62.0582722,6.9694652,1348.550,-0.40,0.77,0.67,268.882,231.232,12.93,0.00000,58.80343,3,4
2015-07-02T12:14:55.60Z,62.0582194,6.9696316,1341.521,-0.28,0.71,0.63,140.021,118.157,6.68,87.52789,30.57162,3,4
2015-07-02T12:14:55.80Z,62.0582065,6.9696770,1339.442,-0.22,0.47,0.42,139.810,118.624,5.47,97.70855,40.44792,3,4
2015-07-02T12:14:56.00Z,62.0581972,6.9697091,1337.891,-0.14,0.42,0.42,119.780,102.086,4.71,97.70855,40.44897,3,4
2015-07-02T12:14:56.20Z,62.0581862,6.9697497,1335.984,-0.42,0.96,0.79,106.221,90.635,4.24,111.23088,16.49545,3,4
2015-07-02T12:14:56.40Z,62.0581990,6.9697046,1337.778,-0.16,0.55,0.61,96.692,82.471,3.86,111.23088,16.49756,3,4
2015-07-02T12:14:56.60Z,62.0582062,6.9696779,1338.890,-0.30,0.53,0.46,90.949,77.351,3.66,112.34755,42.49593,3,4
2015-07-02T12:14:56.80Z,62.0582125,6.9696525,1340.000,-0.20,0.52,0.53,86.396,73.304,3.54,112.34755,42.49668,3,4
2015-07-02T12:14:57.00Z,62.0582146,6.9696374,1340.685,-0.29,0.61,0.52,81.689,69.271,3.39,114.16596,37.92720,3,4
2015-07-02T12:14:57.20Z,62.0582172,6.9696252,1341.172,-0.25,0.62,0.63,76.958,65.367,3.14,112.79535,25.52812,3,4
2015-07-02T12:14:57.40Z,62.0582241,6.9695990,1342.308,-0.24,0.64,0.63,72.981,62.072,3.00,111.70197,25.95137,3,4
2015-07-02T12:14:57.60Z,62.0582289,6.9695819,1343.067,-0.20,0.61,0.57,69.679,59.326,2.92,110.72826,44.51143,3,4
2015-07-02T12:14:57.80Z,62.0582376,6.9695509,1344.463,-0.34,0.66,0.56,66.898,57.008,2.87,114.90098,33.61716,3,4
2015-07-02T12:14:58.00Z,62.0582437,6.9695294,1345.424,-0.21,0.60,0.54,63.999,54.695,2.73,111.65516,27.19860,3,4
