time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2015-09-19T11:01:41.20Z,45.0704422,5.4143421,1172.417,0.93,0.97,-1.43,12.612,15.540,1.45,3,5
2015-09-19T11:01:41.60Z,45.0704303,5.4143488,1173.217,-0.24,0.31,-1.34,11.193,13.899,1.41,3,5
2015-09-19T11:01:41.80Z,45.0704270,5.4143399,1172.738,-0.40,-0.18,-1.01,10.789,13.044,1.03,3,5
2015-09-19T11:01:42.00Z,45.0704222,5.4143394,1172.523,-0.25,-0.03,-0.81,10.081,12.304,1.08,3,5
2015-09-19T11:01:42.20Z,45.0704177,5.4143430,1172.760,-0.20,0.29,-0.74,9.466,11.641,1.28,3,5
2015-09-19T11:01:42.40Z,45.0704153,5.4143415,1172.683,-0.04,0.34,-0.70,8.932,11.074,1.24,3,5
2015-09-19T11:01:42.60Z,45.0704143,5.4143373,1172.299,0.13,0.42,-0.61,8.528,10.721,1.20,3,5
2015-09-19T11:01:42.80Z,45.0704105,5.4143375,1172.004,-0.19,0.39,-0.60,8.147,10.396,1.27,3,5
2015-09-19T11:01:43.00Z,45.0704080,5.4143354,1171.668,-0.11,0.29,-0.57,7.835,10.131,1.24,3,5
2015-09-19T11:01:43.20Z,45.0704049,5.4143371,1171.643,-0.07,0.34,-0.54,7.612,9.909,1.29,3,5
2015-09-19T11:01:43.40Z,45.0704022,5.4143343,1171.327,-0.06,0.33,-0.51,7.418,9.731,1.31,3,5
2015-09-19T11:01:43.60Z,45.0704007,5.4143338,1171.440,-0.13,0.52,-0.49,7.258,9.604,1.39,3,5
2015-09-19T11:01:43.80Z,45.0704027,5.4143296,1171.243,0.06,0.47,-0.48,7.164,9.425,1.34,3,5
2015-09-19T11:01:44.00Z,45.0704036,5.4143293,1171.263,-0.09,0.31,-0.44,7.123,9.265,1.33,3,5
2015-09-19T11:01:44.20Z,45.0704041,5.4143293,1171.532,-0.08,0.35,-0.46,7.073,9.125,1.33,3,5
2015-09-19T11:01:44.40Z,45.0704019,5.4143241,1171.085,-0.26,0.20,-0.43,6.913,8.831,1.19,3,5
2015-09-19T11:01:44.60Z,45.0703997,5.4143132,1169.845,-0.28,-0.07,-0.30,6.732,8.606,0.87,3,5
2015-09-19T11:01:44.80Z,45.0704002,5.4143087,1169.829,0.03,-0.28,-0.22,6.563,8.357,0.82,3,5
2015-09-19T11:01:45.00Z,45.0703998,5.4143054,1169.669,0.04,-0.32,-0.15,6.459,8.194,0.94,3,5
2015-09-19T11:01:45.20Z,45.0704009,5.4143082,1170.014,0.33,0.16,-0.19,6.397,8.094,0.97,3,5
2015-09-19T11:01:45.40Z,45.0704003,5.4143145,1170.335,0.15,0.60,-0.12,6.355,8.088,1.16,3,5
2015-09-19T11:01:45.60Z,45.0703995,5.4143211,1170.819,0.10,0.77,-0.17,6.300,8.016,1.09,3,5
2015-09-19T11:01:45.80Z,45.0703967,5.4143245,1170.822,-0.52,0.52,-0.16,6.208,7.886,1.23,3,5
2015-09-19T11:01:46.00Z,45.0703951,5.4143265,1170.785,-0.57,0.28,-0.08,6.156,7.737,1.21,3,5
2015-09-19T11:01:46.20Z,45.0703960,5.4143271,1170.509,-0.22,-0.08,0.01,6.071,7.584,0.99,3,5
2015-09-19T11:01:46.40Z,45.0703961,5.4143268,1170.371,-0.07,-0.34,0.05,6.057,7.536,1.01,3,5
2015-09-19T11:01:46.60Z,45.0703967,5.4143256,1170.456,0.22,-0.25,0.11,6.059,7.536,1.20,3,5
2015-09-19T11:01:46.80Z,45.0703958,5.4143264,1170.603,0.21,-0.38,0.12,6.018,7.491,1.17,3,5
2015-09-19T11:01:47.00Z,45.0703956,5.4143297,1171.206,0.14,-0.15,0.07,5.929,7.361,1.24,3,5
2015-09-19T11:01:47.20Z,45.0703963,5.4143300,1171.323,0.20,-0.07,0.06,5.841,7.229,1.25,3,5
2015-09-19T11:01:47.40Z,45.0703961,5.4143309,1171.274,0.25,-0.07,0.06,5.741,7.075,1.19,3,5
2015-09-19T11:01:47.60Z,45.0703951,5.4143280,1170.596,0.11,-0.12,0.11,5.644,6.921,1.19,3,5
2015-09-19T11:01:47.80Z,45.0703948,5.4143201,1169.713,-0.02,-0.28,0.21,5.571,6.799,1.02,3,5
2015-09-19T11:01:48.00Z,45.0703969,5.4143090,1168.856,0.07,-0.36,0.31,5.507,6.702,1.06,3,5
2015-09-19T11:01:48.20Z,45.0703980,5.4142987,1167.830,0.11,-0.40,0.38,5.446,6.623,1.05,3,5
2015-09-19T11:01:48.40Z,45.0703992,5.4142936,1167.445,0.06,-0.37,0.40,5.406,6.580,1.03,3,5
2015-09-19T11:01:48.60Z,45.0703988,5.4142892,1166.996,0.00,-0.36,0.45,5.349,6.482,0.99,3,5
2015-09-19T11:01:48.80Z,45.0703982,5.4142892,1166.964,0.03,-0.28,0.47,5.283,6.394,0.95,3,5
2015-09-19T11:01:49.00Z,45.0703987,5.4142877,1166.977,0.03,-0.34,0.49,5.202,6.286,0.94,3,5
2015-09-19T11:01:49.20Z,45.0703996,5.4142913,1167.357,0.04,-0.39,0.49,4.984,6.072,0.84,3,6
2015-09-19T11:01:49.40Z,45.0703999,5.4142951,1167.808,0.02,-0.30,0.41,4.816,5.909,0.82,3,6
2015-09-19T11:01:49.60Z,45.0704001,5.4142985,1168.198,0.02,-0.33,0.40,4.680,5.775,0.81,3,6
2015-09-19T11:01:49.80Z,45.0704000,5.4143029,1168.660,-0.02,-0.27,0.35,4.562,5.660,0.80,3,6
2015-09-19T11:01:50.00Z,45.0704002,5.4143071,1169.111,0.00,-0.15,0.29,4.472,5.566,0.77,3,6
2015-09-19T11:01:50.20Z,45.0703999,5.4143100,1169.494,0.00,-0.34,0.30,4.401,5.485,0.82,3,6
2015-09-19T11:01:50.40Z,45.0703996,5.4143117,1169.736,0.01,-0.36,0.30,4.347,5.442,0.84,3,6
2015-09-19T11:01:50.60Z,45.0703999,5.4143130,1170.009,-0.03,-0.35,0.28,4.279,5.346,0.80,3,6
2015-09-19T11:01:50.80Z,45.0703999,5.4143147,1170.117,-0.05,-0.32,0.30,4.221,5.260,0.80,3,6
2015-09-19T11:01:51.00Z,45.0703995,5.4143156,1170.228,-0.19,-0.19,0.28,4.176,5.204,0.83,3,6
2015-09-19T11:01:51.20Z,45.0703994,5.4143179,1170.381,-0.02,-0.20,0.30,4.128,5.154,0.79,3,6
2015-09-19T11:01:51.40Z,45.0703993,5.4143175,1170.438,0.02,-0.48,0.30,4.099,5.101,0.86,3,6
2015-09-19T11:01:51.60Z,45.0703978,5.4143175,1170.532,-0.18,-0.20,0.20,4.066,5.066,0.88,3,6
2015-09-19T11:01:51.80Z,45.0703973,5.4143165,1170.357,-0.29,-0.07,0.28,4.030,5.041,0.94,3,6
2015-09-19T11:01:52.00Z,45.0703973,5.4143165,1170.428,-0.28,-0.04,0.27,4.000,5.013,1.03,3,6
2015-09-19T11:01:52.20Z,45.0703975,5.4143161,1170.497,-0.26,-0.34,0.26,3.962,4.972,0.87,3,6
2015-09-19T11:01:52.40Z,45.0703979,5.4143155,1170.672,-0.01,-0.65,0.25,3.926,4.941,0.83,3,6
2015-09-19T11:01:52.60Z,45.0703982,5.4143143,1170.652,-0.01,-0.65,0.33,3.885,4.895,0.79,3,6
2015-09-19T11:01:52.80Z,45.0703985,5.4143130,1170.617,-0.08,-0.61,0.36,3.861,4.873,0.78,3,6
2015-09-19T11:01:53.00Z,45.0703992,5.4143119,1170.617,0.00,-0.57,0.43,3.834,4.855,0.80,3,6
2015-09-19T11:01:53.20Z,45.0704003,5.4143108,1170.655,0.08,-0.46,0.45,3.799,4.835,0.79,3,6
2015-09-19T11:01:53.40Z,45.0704006,5.4143091,1170.620,0.17,-0.57,0.50,3.761,4.804,0.77,3,6
2015-09-19T11:01:53.60Z,45.0704015,5.4143071,1170.493,0.27,-0.65,0.58,3.740,4.789,0.81,3,6
2015-09-19T11:01:53.80Z,45.0704024,5.4143055,1170.352,0.31,-0.67,0.62,3.735,4.766,0.78,3,6
2015-09-19T11:01:54.00Z,45.0704033,5.4143053,1170.353,0.21,-0.61,0.67,3.688,4.717,0.72,3,6
2015-09-19T11:01:54.20Z,45.0704043,5.4143046,1170.285,0.02,-0.62,0.75,3.646,4.678,0.74,3,6
2015-09-19T11:01:54.40Z,45.0704049,5.4143036,1170.238,0.01,-0.43,0.73,3.612,4.646,0.70,3,6
2015-09-19T11:01:54.60Z,45.0704058,5.4143022,1170.187,0.01,-0.49,0.70,3.579,4.626,0.74,3,6
2015-09-19T11:01:54.80Z,45.0704060,5.4143011,1170.136,0.07,-0.54,0.71,3.563,4.616,0.79,3,6
2015-09-19T11:01:55.00Z,45.0704070,5.4143008,1170.125,0.15,-0.30,0.68,3.547,4.607,0.74,3,6
2015-09-19T11:01:55.20Z,45.0704088,5.4143011,1170.136,0.35,-0.24,0.68,3.541,4.606,0.77,3,6
2015-09-19T11:01:55.40Z,45.0704096,5.4143005,1170.105,0.08,-0.33,0.69,3.515,4.600,0.73,3,6
2015-09-19T11:01:55.60Z,45.0704102,5.4142993,1170.058,0.03,-0.33,0.64,3.486,4.579,0.72,3,6
2015-09-19T11:01:55.80Z,45.0704105,5.4142985,1170.051,-0.10,-0.37,0.59,3.455,4.553,0.74,3,6
2015-09-19T11:01:56.00Z,45.0704103,5.4142982,1170.050,-0.21,-0.23,0.51,3.454,4.540,0.74,3,6
2015-09-19T11:01:56.20Z,45.0704105,5.4142971,1169.988,-0.07,-0.30,0.49,3.463,4.558,0.80,3,6
2015-09-19T11:01:56.40Z,45.0704104,5.4142941,1169.910,0.05,-0.60,0.36,3.474,4.595,0.98,3,6
2015-09-19T11:01:56.60Z,45.0704130,5.4142918,1170.020,0.60,-0.70,0.16,3.476,4.611,0.98,3,6
2015-09-19T11:01:56.80Z,45.0704139,5.4142892,1169.825,0.67,-1.04,0.38,3.481,4.629,0.92,3,6
2015-09-19T11:01:57.00Z,45.0704142,5.4142875,1169.730,0.47,-0.80,0.44,3.510,4.689,1.02,3,6
2015-09-19T11:01:57.20Z,45.0704146,5.4142858,1169.616,0.39,-0.67,0.41,3.555,4.748,1.10,3,6
2015-09-19T11:01:57.40Z,45.0704147,5.4142847,1169.465,0.38,-0.58,0.52,3.586,4.796,0.90,3,6
2015-09-19T11:01:57.60Z,45.0704157,5.4142836,1169.297,0.38,-0.56,0.61,3.616,4.836,0.85,3,6
2015-09-19T11:01:57.80Z,45.0704170,5.4142831,1169.204,0.36,-0.45,0.67,3.632,4.890,0.80,3,6
2015-09-19T11:01:58.00Z,45.0704177,5.4142822,1169.019,0.25,-0.31,0.71,3.655,4.950,0.77,3,6
2015-09-19T11:01:58.20Z,45.0704178,5.4142828,1168.987,0.28,-0.34,0.80,3.660,5.001,0.76,3,6
2015-09-19T11:01:58.40Z,45.0704169,5.4142819,1168.819,-0.03,-0.43,0.81,3.657,5.029,0.83,3,6
2015-09-19T11:01:58.60Z,45.0704171,5.4142817,1168.738,-0.12,-0.46,0.81,3.672,5.067,0.87,3,6
2015-09-19T11:01:58.80Z,45.0704165,5.4142813,1168.637,-0.09,-0.39,0.81,3.696,5.112,0.87,3,6
2015-09-19T11:01:59.00Z,45.0704164,5.4142810,1168.530,-0.02,-0.38,0.82,3.722,5.144,0.86,3,6
2015-09-19T11:01:59.20Z,45.0704159,5.4142798,1168.398,0.05,-0.53,0.82,3.741,5.166,0.88,3,6
2015-09-19T11:01:59.40Z,45.0704161,5.4142786,1168.249,0.07,-0.57,0.81,3.755,5.190,0.86,3,6
2015-09-19T11:01:59.60Z,45.0704167,5.4142774,1168.078,0.22,-0.61,0.85,3.768,5.218,0.87,3,6
2015-09-19T11:01:59.80Z,45.0704165,5.4142766,1167.900,0.24,-0.54,0.90,3.781,5.257,0.86,3,6
2015-09-19T11:02:00.00Z,45.0704159,5.4142755,1167.736,0.20,-0.59,0.94,3.810,5.312,0.92,3,6
2015-09-19T11:02:00.20Z,45.0704158,5.4142741,1167.542,0.72,-0.66,1.01,3.845,5.381,0.92,3,6
2015-09-19T11:02:00.40Z,45.0704163,5.4142734,1167.437,0.38,-0.47,0.94,3.897,5.450,0.89,3,6
2015-09-19T11:02:00.60Z,45.0704169,5.4142724,1167.280,0.31,-0.42,0.90,3.944,5.515,0.91,3,6
2015-09-19T11:02:00.80Z,45.0704172,5.4142707,1167.195,0.18,-0.67,0.86,4.017,5.591,1.04,3,6
2015-09-19T11:02:01.00Z,45.0704171,5.4142694,1167.087,-0.01,-0.61,0.80,4.091,5.668,1.05,3,6
2015-09-19T11:02:01.20Z,45.0704163,5.4142696,1166.990,-0.03,-0.41,0.85,4.145,5.733,0.96,3,6
2015-09-19T11:02:01.40Z,45.0704153,5.4142692,1166.912,-0.19,-0.37,0.87,4.197,5.789,0.96,3,6
2015-09-19T11:02:01.60Z,45.0704148,5.4142686,1166.937,-0.12,-0.47,0.85,4.245,5.845,0.98,3,6
2015-09-19T11:02:01.80Z,45.0704141,5.4142676,1166.807,-0.21,-0.53,0.89,4.281,5.895,0.99,3,6
2015-09-19T11:02:02.00Z,45.0704137,5.4142676,1166.747,-0.16,-0.44,0.91,4.342,5.971,1.00,3,6
2015-09-19T11:02:02.20Z,45.0704139,5.4142669,1166.702,-0.03,-0.59,0.92,4.362,5.983,0.96,3,6
2015-09-19T11:02:02.40Z,45.0704142,5.4142673,1166.633,0.05,-0.50,0.91,4.351,5.960,0.89,3,6
2015-09-19T11:02:02.60Z,45.0704144,5.4142681,1166.625,0.13,-0.46,0.92,4.334,5.953,0.87,3,6
2015-09-19T11:02:02.80Z,45.0704134,5.4142677,1166.535,-0.09,-0.44,0.88,4.325,5.961,0.87,3,6
2015-09-19T11:02:03.00Z,45.0704130,5.4142662,1166.282,0.10,-0.47,0.92,4.291,5.959,0.83,3,6
2015-09-19T11:02:03.20Z,45.0704120,5.4142649,1166.154,0.16,-0.52,0.90,4.271,5.932,0.87,3,6
2015-09-19T11:02:03.40Z,45.0704116,5.4142647,1166.133,0.20,-0.62,0.94,4.291,5.946,0.91,3,6
2015-09-19T11:02:03.60Z,45.0704112,5.4142632,1165.909,0.20,-0.72,1.00,4.289,5.951,0.89,3,6
2015-09-19T11:02:03.80Z,45.0704104,5.4142633,1165.846,0.12,-0.62,1.01,4.280,5.938,0.87,3,6
2015-09-19T11:02:04.00Z,45.0704098,5.4142604,1165.458,0.13,-0.88,1.09,4.283,5.937,0.89,3,6
2015-09-19T11:02:04.20Z,45.0704096,5.4142597,1165.371,-0.01,-0.66,1.07,4.327,5.967,0.90,3,6
2015-09-19T11:02:04.40Z,45.0704092,5.4142585,1165.326,-0.13,-0.74,1.04,4.390,6.013,0.98,3,6
2015-09-19T11:02:04.60Z,45.0704089,5.4142574,1165.374,-0.12,-0.86,1.02,4.464,6.055,1.01,3,6
2015-09-19T11:02:04.80Z,45.0704090,5.4142570,1165.436,0.07,-0.84,1.03,4.526,6.087,0.96,3,6
2015-09-19T11:02:05.00Z,45.0704094,5.4142568,1165.543,0.10,-0.77,0.96,4.597,6.115,0.94,3,6
2015-09-19T11:02:05.20Z,45.0704097,5.4142569,1165.700,0.11,-0.70,0.90,4.677,6.144,0.94,3,6
2015-09-19T11:02:05.40Z,45.0704096,5.4142567,1165.863,0.06,-0.82,0.85,4.760,6.174,0.98,3,6
2015-09-19T11:02:05.60Z,45.0704097,5.4142569,1166.030,0.06,-0.74,0.80,4.836,6.203,0.97,3,6
2015-09-19T11:02:05.80Z,45.0704095,5.4142571,1166.212,0.07,-0.75,0.78,4.900,6.229,0.97,3,6
2015-09-19T11:02:06.00Z,45.0704093,5.4142569,1166.264,0.11,-0.80,0.76,4.947,6.237,0.96,3,6
2015-09-19T11:02:06.20Z,45.0704100,5.4142574,1166.537,0.22,-0.74,0.70,5.012,6.248,0.96,3,6
2015-09-19T11:02:06.40Z,45.0704103,5.4142577,1166.667,0.30,-0.77,0.71,5.075,6.270,0.98,3,6
2015-09-19T11:02:06.60Z,45.0704105,5.4142577,1166.838,0.35,-0.73,0.71,5.096,6.286,0.97,3,6
2015-09-19T11:02:06.80Z,45.0704106,5.4142573,1167.003,0.37,-0.78,0.68,5.121,6.324,1.04,3,6
2015-09-19T11:02:07.00Z,45.0704099,5.4142573,1167.056,0.24,-0.71,0.67,5.134,6.360,1.01,3,6
2015-09-19T11:02:07.20Z,45.0704096,5.4142569,1167.098,0.26,-0.70,0.71,5.152,6.398,0.99,3,6
2015-09-19T11:02:07.40Z,45.0704096,5.4142556,1167.073,0.23,-0.77,0.73,5.199,6.453,1.05,3,6
2015-09-19T11:02:07.60Z,45.0704098,5.4142534,1167.001,0.10,-0.77,0.73,5.249,6.503,1.07,3,6
2015-09-19T11:02:07.80Z,45.0704099,5.4142526,1166.988,0.17,-0.74,0.75,5.298,6.552,1.06,3,6
2015-09-19T11:02:08.00Z,45.0704102,5.4142522,1166.973,0.37,-0.70,0.79,5.327,6.596,1.05,3,6
2015-09-19T11:02:08.20Z,45.0704099,5.4142516,1166.950,0.36,-0.69,0.82,5.356,6.635,1.02,3,6
2015-09-19T11:02:08.40Z,45.0704098,5.4142498,1166.868,0.35,-0.81,0.83,5.408,6.700,1.10,3,6
2015-09-19T11:02:08.60Z,45.0704095,5.4142485,1166.780,0.27,-0.79,0.85,5.468,6.767,1.11,3,6
2015-09-19T11:02:08.80Z,45.0704092,5.4142474,1166.774,0.36,-0.92,0.88,5.517,6.825,1.13,3,6
2015-09-19T11:02:09.00Z,45.0704093,5.4142467,1166.758,0.43,-0.87,0.89,5.565,6.883,1.12,3,6
2015-09-19T11:02:09.20Z,45.0704092,5.4142457,1166.485,0.54,-0.76,0.96,5.613,6.963,1.11,3,6
2015-09-19T11:02:09.40Z,45.0704091,5.4142456,1166.486,0.47,-0.83,0.95,5.664,7.009,1.14,3,6
2015-09-19T11:02:09.60Z,45.0704081,5.4142469,1166.488,0.23,-0.75,0.89,5.676,7.053,1.09,3,6
2015-09-19T11:02:09.80Z,45.0704116,5.4142480,1166.770,0.75,-0.44,0.72,5.731,7.116,1.09,3,6
2015-09-19T11:02:10.00Z,45.0704158,5.4142490,1167.002,1.25,-0.30,0.61,5.764,7.171,1.15,3,6
2015-09-19T11:02:10.20Z,45.0704186,5.4142513,1167.351,1.32,-0.31,0.54,5.771,7.204,1.17,3,6
2015-09-19T11:02:10.40Z,45.0704219,5.4142533,1167.609,1.34,-0.14,0.47,5.785,7.257,1.20,3,6
2015-09-19T11:02:10.60Z,45.0704242,5.4142549,1167.726,1.33,-0.16,0.47,5.799,7.310,1.21,3,6
2015-09-19T11:02:10.80Z,45.0704271,5.4142563,1167.885,1.46,-0.17,0.43,5.808,7.381,1.24,3,5
2015-09-19T11:02:11.00Z,45.0704277,5.4142569,1167.872,1.27,-0.43,0.51,5.815,7.455,1.20,3,5
2015-09-19T11:02:11.20Z,45.0704276,5.4142577,1167.746,1.10,-0.44,0.63,5.796,7.529,1.13,3,5
2015-09-19T11:02:11.40Z,45.0704280,5.4142582,1167.789,0.96,-0.50,0.72,5.754,7.571,1.05,3,6
2015-09-19T11:02:11.60Z,45.0704274,5.4142595,1167.875,0.64,-0.39,0.77,5.728,7.617,0.97,3,6
2015-09-19T11:02:11.80Z,45.0704258,5.4142618,1167.982,0.51,-0.48,0.78,5.704,7.659,0.99,3,6
2015-09-19T11:02:12.00Z,45.0704243,5.4142626,1168.039,0.42,-0.55,0.82,5.699,7.706,1.02,3,6
2015-09-19T11:02:12.20Z,45.0704215,5.4142663,1168.193,0.34,-0.48,0.82,5.657,7.727,0.99,3,6
2015-09-19T11:02:12.40Z,45.0704194,5.4142669,1168.256,0.26,-0.73,0.85,5.641,7.753,1.07,3,6
2015-09-19T11:02:12.60Z,45.0704170,5.4142695,1168.311,0.19,-0.50,0.86,5.609,7.791,1.03,3,6
2015-09-19T11:02:12.80Z,45.0704156,5.4142697,1168.440,0.10,-0.59,0.85,5.623,7.816,1.09,3,6
2015-09-19T11:02:13.00Z,45.0704152,5.4142702,1168.694,0.24,-0.65,0.83,5.641,7.801,1.06,3,6
2015-09-19T11:02:13.20Z,45.0704135,5.4142728,1169.141,0.05,-0.68,0.82,5.618,7.740,1.03,3,6
2015-09-19T11:02:13.40Z,45.0704126,5.4142748,1169.501,0.05,-0.53,0.78,5.595,7.673,0.99,3,6
2015-09-19T11:02:13.60Z,45.0704120,5.4142760,1169.743,0.09,-0.58,0.75,5.574,7.631,1.02,3,6
2015-09-19T11:02:13.80Z,45.0704110,5.4142772,1169.780,0.08,-0.45,0.76,5.530,7.564,0.98,3,6
2015-09-19T11:02:14.00Z,45.0704095,5.4142799,1169.975,-0.05,-0.30,0.72,5.503,7.530,0.96,3,6
2015-09-19T11:02:14.20Z,45.0704087,5.4142827,1170.214,0.03,-0.22,0.68,5.475,7.495,0.91,3,6
2015-09-19T11:02:14.40Z,45.0704080,5.4142847,1170.424,0.12,-0.27,0.67,5.439,7.450,0.88,3,6
2015-09-19T11:02:14.60Z,45.0704077,5.4142864,1170.654,0.21,-0.39,0.63,5.369,7.399,0.90,3,6
2015-09-19T11:02:14.80Z,45.0704065,5.4142880,1170.756,0.04,-0.33,0.62,5.299,7.337,0.91,3,6
2015-09-19T11:02:15.00Z,45.0704058,5.4142900,1170.890,0.09,-0.23,0.60,5.235,7.279,0.86,3,6
2015-09-19T11:02:15.20Z,45.0704054,5.4142911,1170.912,0.19,-0.34,0.64,5.165,7.222,0.87,3,6
2015-09-19T11:02:15.40Z,45.0704052,5.4142922,1170.916,0.03,-0.34,0.63,5.068,7.122,0.91,3,6
2015-09-19T11:02:15.60Z,45.0704062,5.4142950,1171.305,-0.03,-0.31,0.53,4.907,6.950,0.87,3,6
2015-09-19T11:02:15.80Z,45.0704064,5.4142957,1171.334,0.09,-0.33,0.55,4.841,6.909,0.91,3,6
2015-09-19T11:02:16.00Z,45.0704067,5.4142957,1171.296,0.15,-0.32,0.55,4.791,6.884,0.91,3,6
2015-09-19T11:02:16.20Z,45.0704071,5.4142960,1171.324,0.26,-0.42,0.58,4.738,6.832,0.93,3,6
2015-09-19T11:02:16.40Z,45.0704076,5.4142967,1171.319,0.38,-0.27,0.61,4.715,6.816,0.90,3,6
2015-09-19T11:02:16.60Z,45.0704080,5.4142961,1171.348,0.25,-0.55,0.58,4.737,6.820,1.02,3,6
2015-09-19T11:02:16.80Z,45.0704082,5.4142957,1171.386,0.14,-0.55,0.54,4.763,6.847,1.06,3,6
2015-09-19T11:02:17.00Z,45.0704085,5.4142953,1171.311,0.13,-0.40,0.56,4.748,6.823,0.95,3,6
2015-09-19T11:02:17.20Z,45.0704089,5.4142945,1171.227,0.12,-0.41,0.57,4.809,6.879,1.08,3,5
2015-09-19T11:02:17.40Z,45.0704092,5.4142942,1171.138,0.17,-0.26,0.57,4.893,6.945,1.05,3,5
2015-09-19T11:02:17.60Z,45.0704096,5.4142933,1171.080,0.26,-0.41,0.57,4.955,6.979,1.09,3,6
2015-09-19T11:02:17.80Z,45.0704096,5.4142935,1171.131,0.19,-0.42,0.57,5.015,7.011,1.09,3,6
2015-09-19T11:02:18.00Z,45.0704102,5.4142929,1171.056,0.29,-0.47,0.59,5.055,7.040,1.13,3,6
2015-09-19T11:02:18.20Z,45.0704107,5.4142924,1170.976,0.28,-0.55,0.60,5.068,7.049,1.10,3,6
2015-09-19T11:02:18.40Z,45.0704111,5.4142923,1170.891,0.27,-0.44,0.61,5.145,7.087,1.13,3,6
2015-09-19T11:02:18.60Z,45.0704105,5.4142912,1170.740,0.06,-0.50,0.64,5.234,7.164,1.17,3,6
2015-09-19T11:02:18.80Z,45.0704100,5.4142913,1170.847,-0.06,-0.45,0.59,5.318,7.213,1.15,3,6
2015-09-19T11:02:19.00Z,45.0704092,5.4142921,1170.942,-0.25,-0.38,0.56,5.398,7.269,1.13,3,5
2015-09-19T11:02:19.20Z,45.0704098,5.4142914,1171.014,-0.03,-0.53,0.56,5.436,7.260,1.22,3,6
2015-09-19T11:02:19.40Z,45.0704104,5.4142912,1171.140,0.05,-0.59,0.56,5.461,7.228,1.19,3,7
2015-09-19T11:02:19.60Z,45.0704110,5.4142917,1171.330,0.16,-0.56,0.55,5.496,7.222,1.15,3,7
2015-09-19T11:02:19.80Z,45.0704110,5.4142923,1171.479,0.14,-0.49,0.54,5.545,7.230,1.14,3,7
2015-09-19T11:02:20.00Z,45.0704114,5.4142927,1171.599,0.22,-0.53,0.55,5.605,7.252,1.17,3,7
2015-09-19T11:02:20.20Z,45.0704118,5.4142932,1171.685,0.27,-0.39,0.52,5.664,7.298,1.18,3,6
2015-09-19T11:02:20.40Z,45.0704117,5.4142929,1171.649,0.21,-0.42,0.55,5.725,7.347,1.20,3,6
2015-09-19T11:02:20.60Z,45.0704119,5.4142919,1171.673,0.19,-0.44,0.54,5.788,7.397,1.23,3,6
2015-09-19T11:02:20.80Z,45.0704111,5.4142909,1171.567,0.07,-0.58,0.60,5.846,7.432,1.25,3,7
2015-09-19T11:02:21.00Z,45.0704110,5.4142901,1171.561,0.19,-0.64,0.60,5.904,7.469,1.26,3,7
2015-09-19T11:02:21.20Z,45.0704105,5.4142886,1171.444,0.09,-0.73,0.62,5.956,7.509,1.28,3,7
2015-09-19T11:02:21.40Z,45.0704105,5.4142880,1171.283,0.13,-0.50,0.63,6.010,7.552,1.18,3,7
2015-09-19T11:02:21.60Z,45.0704103,5.4142871,1171.096,0.19,-0.51,0.68,6.055,7.594,1.17,3,7
2015-09-19T11:02:21.80Z,45.0704100,5.4142849,1170.918,0.18,-0.60,0.72,6.100,7.637,1.19,3,7
2015-09-19T11:02:22.00Z,45.0704098,5.4142828,1170.713,0.11,-0.51,0.73,6.138,7.675,1.15,3,7
2015-09-19T11:02:22.20Z,45.0704097,5.4142796,1170.497,0.10,-0.55,0.72,6.137,7.687,1.14,3,7
2015-09-19T11:02:22.40Z,45.0704100,5.4142752,1170.254,0.13,-0.59,0.73,6.105,7.699,1.13,3,7
2015-09-19T11:02:22.60Z,45.0704101,5.4142717,1169.915,0.23,-0.57,0.77,6.059,7.695,1.09,3,7
2015-09-19T11:02:22.80Z,45.0704101,5.4142695,1169.609,0.27,-0.53,0.78,5.982,7.633,1.02,3,7
2015-09-19T11:02:23.00Z,45.0704099,5.4142682,1169.487,0.10,-0.46,0.81,5.962,7.651,1.03,3,7
2015-09-19T11:02:23.20Z,45.0704090,5.4142685,1169.400,0.09,-0.51,0.83,5.916,7.652,1.04,3,7
2015-09-19T11:02:23.40Z,45.0704086,5.4142696,1169.393,0.10,-0.47,0.79,5.935,7.653,1.04,3,7
2015-09-19T11:02:23.60Z,45.0704076,5.4142718,1169.671,0.15,-0.93,0.66,5.894,7.587,1.11,3,7
2015-09-19T11:02:23.80Z,45.0704070,5.4142731,1169.907,0.12,-0.73,0.61,5.921,7.604,1.17,3,7
2015-09-19T11:02:24.00Z,45.0704058,5.4142759,1170.189,0.01,-0.90,0.55,5.913,7.590,1.14,3,7
2015-09-19T11:02:24.20Z,45.0704053,5.4142753,1170.149,0.31,-0.87,0.60,5.943,7.580,1.15,3,7
2015-09-19T11:02:24.40Z,45.0704051,5.4142763,1170.342,0.30,-0.69,0.56,5.949,7.562,1.15,3,7
2015-09-19T11:02:24.60Z,45.0704044,5.4142741,1170.254,0.25,-0.91,0.54,5.977,7.560,1.20,3,7
2015-09-19T11:02:24.80Z,45.0704036,5.4142739,1170.249,0.12,-0.75,0.53,5.959,7.517,1.16,3,7
2015-09-19T11:02:25.00Z,45.0704027,5.4142751,1170.310,0.19,-0.65,0.56,5.832,7.382,1.04,3,7
