time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2017-11-11T12:36:34.00Z,46.0229226,10.9206559,1389.392,-0.01,0.02,-0.01,1.108,1.207,0.26,3,8
2017-11-11T12:36:34.20Z,46.0229227,10.9206556,1389.386,0.00,-0.04,-0.02,1.106,1.202,0.19,3,8
2017-11-11T12:36:34.40Z,46.0229227,10.9206556,1389.392,0.02,-0.02,0.02,1.105,1.198,0.24,3,8
2017-11-11T12:36:34.60Z,46.0229228,10.9206555,1389.396,0.00,0.00,0.01,1.103,1.195,0.20,3,8
2017-11-11T12:36:34.80Z,46.0229227,10.9206554,1389.398,-0.05,0.04,-0.04,1.102,1.192,0.26,3,8
2017-11-11T12:36:35.00Z,46.0229228,10.9206553,1389.405,0.00,0.01,-0.05,1.100,1.189,0.20,3,8
2017-11-11T12:36:35.20Z,46.0229228,10.9206552,1389.408,0.00,0.00,-0.04,1.099,1.185,0.20,3,8
2017-11-11T12:36:35.40Z,46.0229228,10.9206552,1389.388,0.05,0.00,0.02,1.096,1.182,0.24,3,8
2017-11-11T12:36:35.60Z,46.0229227,10.9206553,1389.363,-0.03,0.01,0.02,1.094,1.179,0.23,3,8
2017-11-11T12:36:35.80Z,46.0229226,10.9206553,1389.349,-0.01,0.02,0.01,1.092,1.176,0.26,3,8
2017-11-11T12:36:36.00Z,46.0229225,10.9206553,1389.331,-0.04,0.01,-0.03,1.090,1.174,0.24,3,8
2017-11-11T12:36:36.20Z,46.0229225,10.9206551,1389.329,-0.01,0.01,-0.01,1.090,1.171,0.25,3,8
2017-11-11T12:36:36.40Z,46.0229226,10.9206550,1389.318,0.03,-0.01,0.02,1.090,1.169,0.24,3,8
2017-11-11T12:36:36.60Z,46.0229227,10.9206549,1389.323,0.03,-0.03,-0.01,1.089,1.167,0.28,3,8
2017-11-11T12:36:36.80Z,46.0229227,10.9206547,1389.310,-0.01,0.00,-0.01,1.088,1.165,0.21,3,8
2017-11-11T12:36:37.00Z,46.0229227,10.9206545,1389.300,0.02,-0.02,0.03,1.088,1.162,0.24,3,8
2017-11-11T12:36:37.20Z,46.0229228,10.9206544,1389.298,0.00,0.01,-0.03,1.087,1.160,0.20,3,8
2017-11-11T12:36:37.40Z,46.0229228,10.9206542,1389.301,-0.01,-0.01,-0.01,1.086,1.157,0.17,3,8
2017-11-11T12:36:37.60Z,46.0229230,10.9206539,1389.281,0.01,0.00,-0.02,1.085,1.153,0.18,3,8
2017-11-11T12:36:37.80Z,46.0229231,10.9206538,1389.263,-0.02,0.02,-0.04,1.084,1.149,0.23,3,8
2017-11-11T12:36:38.00Z,46.0229232,10.9206537,1389.248,-0.03,0.01,-0.03,1.084,1.146,0.23,3,8
2017-11-11T12:36:38.20Z,46.0229233,10.9206536,1389.235,-0.01,0.02,-0.02,1.083,1.143,0.23,3,8
2017-11-11T12:36:38.40Z,46.0229234,10.9206534,1389.238,0.03,-0.02,-0.02,1.084,1.142,0.26,3,8
2017-11-11T12:36:38.60Z,46.0229234,10.9206533,1389.225,-0.02,0.02,-0.01,1.085,1.141,0.28,3,8
2017-11-11T12:36:38.80Z,46.0229233,10.9206534,1389.204,-0.01,0.02,-0.01,1.084,1.139,0.27,3,8
2017-11-11T12:36:39.00Z,46.0229232,10.9206534,1389.176,-0.01,-0.02,0.02,1.083,1.138,0.19,3,8
2017-11-11T12:36:39.20Z,46.0229231,10.9206534,1389.156,0.04,-0.03,-0.01,1.083,1.137,0.27,3,8
2017-11-11T12:36:39.40Z,46.0229230,10.9206535,1389.150,-0.02,0.04,0.00,1.082,1.135,0.26,3,8
2017-11-11T12:36:39.60Z,46.0229230,10.9206533,1389.122,0.01,-0.04,0.00,1.082,1.134,0.26,3,8
2017-11-11T12:36:39.80Z,46.0229229,10.9206534,1389.107,-0.03,0.04,-0.03,1.081,1.132,0.26,3,8
2017-11-11T12:36:40.00Z,46.0229228,10.9206534,1389.089,0.00,0.00,-0.01,1.080,1.131,0.23,3,8
2017-11-11T12:36:40.20Z,46.0229228,10.9206533,1389.075,0.00,-0.01,0.03,1.080,1.130,0.21,3,8
2017-11-11T12:36:40.40Z,46.0229227,10.9206532,1389.064,0.01,0.01,-0.01,1.080,1.129,0.19,3,8
2017-11-11T12:36:40.60Z,46.0229226,10.9206532,1389.062,-0.01,0.02,0.01,1.080,1.128,0.26,3,8
2017-11-11T12:36:40.80Z,46.0229225,10.9206532,1389.071,-0.01,0.01,0.00,1.080,1.129,0.26,3,8
2017-11-11T12:36:41.00Z,46.0229225,10.9206532,1389.078,-0.02,0.01,-0.04,1.080,1.129,0.23,3,8
2017-11-11T12:36:41.20Z,46.0229225,10.9206532,1389.079,0.01,-0.03,-0.03,1.081,1.131,0.23,3,8
2017-11-11T12:36:41.40Z,46.0229225,10.9206531,1389.089,0.02,-0.03,-0.02,1.082,1.132,0.27,3,8
2017-11-11T12:36:41.60Z,46.0229224,10.9206532,1389.093,-0.03,0.03,-0.01,1.083,1.132,0.29,3,8
2017-11-11T12:36:41.80Z,46.0229225,10.9206533,1389.110,0.03,-0.01,0.00,1.084,1.132,0.28,3,8
2017-11-11T12:36:42.00Z,46.0229226,10.9206534,1389.120,0.02,0.00,-0.02,1.085,1.132,0.23,3,8
2017-11-11T12:36:42.20Z,46.0229226,10.9206540,1389.149,-0.03,0.03,0.03,1.085,1.132,0.26,3,8
2017-11-11T12:36:42.40Z,46.0229227,10.9206544,1389.183,0.05,-0.01,0.00,1.085,1.131,0.27,3,8
2017-11-11T12:36:42.60Z,46.0229227,10.9206545,1389.192,-0.03,-0.01,0.00,1.086,1.132,0.20,3,8
2017-11-11T12:36:42.80Z,46.0229227,10.9206545,1389.190,0.00,0.02,0.01,1.088,1.134,0.24,3,8
2017-11-11T12:36:43.00Z,46.0229227,10.9206544,1389.195,-0.01,-0.03,0.02,1.090,1.135,0.22,3,8
2017-11-11T12:36:43.20Z,46.0229226,10.9206545,1389.207,0.00,0.02,0.01,1.091,1.136,0.22,3,8
2017-11-11T12:36:43.40Z,46.0229226,10.9206544,1389.200,-0.01,-0.01,0.00,1.092,1.137,0.18,3,8
2017-11-11T12:36:43.60Z,46.0229227,10.9206542,1389.222,0.09,-0.07,0.02,1.093,1.139,0.30,3,8
2017-11-11T12:36:43.80Z,46.0229226,10.9206542,1389.209,-0.08,0.02,0.01,1.094,1.140,0.27,3,8
2017-11-11T12:36:44.00Z,46.0229225,10.9206544,1389.215,0.00,0.04,-0.06,1.094,1.141,0.21,3,8
2017-11-11T12:36:44.20Z,46.0229223,10.9206546,1389.214,-0.02,0.00,-0.04,1.094,1.142,0.22,3,8
2017-11-11T12:36:44.40Z,46.0229222,10.9206547,1389.214,0.03,-0.02,-0.03,1.093,1.143,0.23,3,8
2017-11-11T12:36:44.60Z,46.0229222,10.9206547,1389.209,-0.02,0.06,0.01,1.093,1.143,0.25,3,8
2017-11-11T12:36:44.80Z,46.0229221,10.9206546,1389.244,-0.04,-0.01,-0.06,1.093,1.144,0.21,3,8
2017-11-11T12:36:45.00Z,46.0229221,10.9206544,1389.226,0.01,-0.02,-0.05,1.092,1.143,0.20,3,8
2017-11-11T12:36:45.20Z,46.0229221,10.9206544,1389.215,-0.03,0.01,-0.02,1.090,1.142,0.26,3,8
2017-11-11T12:36:45.40Z,46.0229219,10.9206547,1389.206,0.04,0.02,0.06,1.089,1.143,0.22,3,8
2017-11-11T12:36:45.60Z,46.0229218,10.9206546,1389.221,-0.02,-0.02,-0.01,1.090,1.145,0.20,3,8
2017-11-11T12:36:45.80Z,46.0229218,10.9206548,1389.216,0.03,-0.01,0.03,1.089,1.145,0.24,3,8
2017-11-11T12:36:46.00Z,46.0229218,10.9206547,1389.208,0.04,-0.04,0.00,1.088,1.144,0.28,3,8
2017-11-11T12:36:46.20Z,46.0229216,10.9206549,1389.203,-0.02,0.01,0.04,1.087,1.145,0.21,3,8
2017-11-11T12:36:46.40Z,46.0229216,10.9206549,1389.210,0.02,-0.01,0.02,1.087,1.145,0.25,3,8
2017-11-11T12:36:46.60Z,46.0229216,10.9206549,1389.195,-0.01,0.01,0.04,1.088,1.145,0.21,3,8
2017-11-11T12:36:46.80Z,46.0229216,10.9206549,1389.203,0.01,0.01,0.00,1.089,1.147,0.20,3,8
2017-11-11T12:36:47.00Z,46.0229216,10.9206548,1389.211,-0.01,-0.01,0.03,1.091,1.149,0.20,3,8
2017-11-11T12:36:47.20Z,46.0229217,10.9206547,1389.220,0.01,0.00,-0.02,1.092,1.151,0.22,3,8
2017-11-11T12:36:47.40Z,46.0229217,10.9206546,1389.219,-0.04,0.00,0.01,1.094,1.153,0.25,3,8
2017-11-11T12:36:47.60Z,46.0229218,10.9206545,1389.243,0.02,-0.01,0.00,1.095,1.154,0.29,3,8
2017-11-11T12:36:47.80Z,46.0229219,10.9206544,1389.249,0.01,-0.02,0.03,1.096,1.156,0.23,3,8
2017-11-11T12:36:48.00Z,46.0229220,10.9206544,1389.261,0.03,0.02,0.02,1.097,1.157,0.22,3,8
2017-11-11T12:36:48.20Z,46.0229221,10.9206543,1389.284,-0.01,0.01,-0.04,1.098,1.159,0.22,3,8
2017-11-11T12:36:48.40Z,46.0229222,10.9206542,1389.300,-0.01,0.01,-0.03,1.099,1.160,0.23,3,8
2017-11-11T12:36:48.60Z,46.0229222,10.9206540,1389.310,-0.05,-0.01,-0.06,1.100,1.161,0.23,3,8
2017-11-11T12:36:48.80Z,46.0229224,10.9206540,1389.313,0.03,0.03,-0.01,1.100,1.163,0.19,3,8
2017-11-11T12:36:49.00Z,46.0229223,10.9206539,1389.320,-0.03,0.01,-0.04,1.101,1.164,0.25,3,8
2017-11-11T12:36:49.20Z,46.0229223,10.9206539,1389.313,-0.04,0.00,0.01,1.101,1.165,0.25,3,8
2017-11-11T12:36:49.40Z,46.0229223,10.9206539,1389.325,0.01,-0.02,-0.02,1.101,1.167,0.24,3,8
2017-11-11T12:36:49.60Z,46.0229224,10.9206539,1389.330,0.03,0.00,0.00,1.102,1.168,0.24,3,8
2017-11-11T12:36:49.80Z,46.0229224,10.9206540,1389.338,-0.01,0.04,-0.03,1.102,1.169,0.24,3,8
2017-11-11T12:36:50.00Z,46.0229224,10.9206539,1389.347,-0.02,-0.04,-0.03,1.102,1.170,0.19,3,8
2017-11-11T12:36:50.20Z,46.0229224,10.9206540,1389.346,-0.03,0.06,-0.04,1.103,1.172,0.26,3,8
2017-11-11T12:36:50.40Z,46.0229225,10.9206539,1389.344,-0.01,0.00,-0.02,1.104,1.173,0.21,3,8
2017-11-11T12:36:50.60Z,46.0229225,10.9206538,1389.354,0.00,0.00,-0.02,1.104,1.173,0.23,3,8
2017-11-11T12:36:50.80Z,46.0229226,10.9206537,1389.367,0.02,-0.02,0.00,1.105,1.174,0.29,3,8
2017-11-11T12:36:51.00Z,46.0229226,10.9206536,1389.360,0.00,-0.02,0.02,1.104,1.175,0.21,3,8
2017-11-11T12:36:51.20Z,46.0229226,10.9206537,1389.381,-0.02,0.02,-0.05,1.104,1.176,0.24,3,8
2017-11-11T12:36:51.40Z,46.0229226,10.9206536,1389.372,0.02,0.00,0.01,1.104,1.177,0.24,3,8
2017-11-11T12:36:51.60Z,46.0229227,10.9206535,1389.373,-0.01,-0.01,-0.02,1.104,1.178,0.20,3,8
2017-11-11T12:36:51.80Z,46.0229227,10.9206536,1389.373,0.00,0.03,-0.03,1.104,1.179,0.21,3,8
2017-11-11T12:36:52.00Z,46.0229226,10.9206535,1389.354,-0.04,0.00,0.00,1.103,1.179,0.24,3,8
2017-11-11T12:36:52.20Z,46.0229226,10.9206536,1389.358,-0.02,0.01,-0.02,1.101,1.179,0.23,3,8
2017-11-11T12:36:52.40Z,46.0229226,10.9206536,1389.348,0.04,-0.02,0.05,1.100,1.179,0.25,3,8
2017-11-11T12:36:52.60Z,46.0229225,10.9206537,1389.349,-0.02,0.03,0.00,1.100,1.180,0.27,3,8
2017-11-11T12:36:52.80Z,46.0229225,10.9206535,1389.332,0.00,-0.03,0.01,1.099,1.181,0.23,3,8
2017-11-11T12:36:53.00Z,46.0229225,10.9206535,1389.342,0.01,0.02,-0.05,1.100,1.182,0.20,3,8
2017-11-11T12:36:53.20Z,46.0229225,10.9206534,1389.342,-0.02,0.02,0.00,1.101,1.183,0.28,3,8
2017-11-11T12:36:53.40Z,46.0229226,10.9206533,1389.346,0.03,-0.01,-0.01,1.101,1.183,0.26,3,8
2017-11-11T12:36:53.60Z,46.0229225,10.9206533,1389.355,-0.06,0.02,-0.03,1.102,1.185,0.27,3,8
2017-11-11T12:36:53.80Z,46.0229226,10.9206532,1389.352,0.02,0.00,0.01,1.103,1.185,0.26,3,8
2017-11-11T12:36:54.00Z,46.0229227,10.9206532,1389.362,0.02,0.01,-0.04,1.102,1.186,0.19,3,8
2017-11-11T12:36:54.20Z,46.0229226,10.9206532,1389.364,-0.01,-0.02,-0.01,1.102,1.186,0.19,3,8
2017-11-11T12:36:54.40Z,46.0229226,10.9206532,1389.373,0.01,-0.01,-0.01,1.102,1.187,0.26,3,8
2017-11-11T12:36:54.60Z,46.0229226,10.9206532,1389.363,-0.02,0.00,0.02,1.102,1.187,0.21,3,8
2017-11-11T12:36:54.80Z,46.0229227,10.9206531,1389.371,0.04,-0.02,-0.01,1.103,1.189,0.28,3,8
2017-11-11T12:36:55.00Z,46.0229228,10.9206530,1389.377,0.02,-0.01,0.03,1.104,1.191,0.27,3,8
2017-11-11T12:36:55.20Z,46.0229228,10.9206530,1389.383,0.01,0.00,0.02,1.105,1.192,0.23,3,8
2017-11-11T12:36:55.40Z,46.0229228,10.9206530,1389.390,-0.01,0.00,0.01,1.106,1.194,0.22,3,8
2017-11-11T12:36:55.60Z,46.0229227,10.9206530,1389.400,-0.03,0.02,0.00,1.107,1.196,0.29,3,8
2017-11-11T12:36:55.80Z,46.0229229,10.9206529,1389.403,0.03,0.02,-0.02,1.108,1.197,0.19,3,8
2017-11-11T12:36:56.00Z,46.0229228,10.9206528,1389.423,-0.02,-0.02,-0.02,1.109,1.199,0.20,3,8
2017-11-11T12:36:56.20Z,46.0229229,10.9206527,1389.417,0.01,0.00,0.00,1.111,1.200,0.28,3,8
2017-11-11T12:36:56.40Z,46.0229230,10.9206526,1389.430,0.03,-0.01,-0.01,1.111,1.201,0.26,3,8
2017-11-11T12:36:56.60Z,46.0229229,10.9206526,1389.437,-0.02,0.01,0.04,1.112,1.202,0.21,3,8
2017-11-11T12:36:56.80Z,46.0229229,10.9206524,1389.425,0.00,-0.01,0.02,1.110,1.200,0.20,3,8
2017-11-11T12:36:57.00Z,46.0229231,10.9206523,1389.415,0.02,0.00,-0.01,1.110,1.199,0.22,3,8
2017-11-11T12:36:57.20Z,46.0229231,10.9206523,1389.420,-0.02,0.02,-0.03,1.110,1.200,0.25,3,8
2017-11-11T12:36:57.40Z,46.0229230,10.9206524,1389.417,-0.01,0.02,-0.02,1.110,1.200,0.25,3,8
2017-11-11T12:36:57.60Z,46.0229230,10.9206522,1389.419,-0.03,-0.04,-0.04,1.110,1.201,0.19,3,8
2017-11-11T12:36:57.80Z,46.0229229,10.9206524,1389.428,-0.01,0.03,-0.03,1.110,1.203,0.24,3,8
2017-11-11T12:36:58.00Z,46.0229229,10.9206522,1389.414,-0.02,-0.01,-0.01,1.110,1.204,0.22,3,8
2017-11-11T12:36:58.20Z,46.0229229,10.9206523,1389.410,0.02,0.02,0.00,1.108,1.205,0.19,3,8
2017-11-11T12:36:58.40Z,46.0229229,10.9206523,1389.413,0.00,0.00,-0.02,1.108,1.207,0.21,3,8
2017-11-11T12:36:58.60Z,46.0229227,10.9206523,1389.425,-0.02,-0.01,-0.01,1.107,1.208,0.23,3,8
2017-11-11T12:36:58.80Z,46.0229227,10.9206523,1389.419,-0.01,0.00,0.00,1.106,1.210,0.27,3,8
2017-11-11T12:36:59.00Z,46.0229227,10.9206523,1389.427,0.02,-0.02,-0.02,1.106,1.212,0.25,3,8
2017-11-11T12:36:59.20Z,46.0229227,10.9206523,1389.428,-0.02,0.01,-0.02,1.106,1.214,0.26,3,8
2017-11-11T12:36:59.40Z,46.0229226,10.9206523,1389.426,-0.02,0.02,-0.02,1.106,1.215,0.27,3,8
2017-11-11T12:36:59.60Z,46.0229226,10.9206523,1389.427,0.02,-0.02,0.03,1.106,1.217,0.26,3,8
2017-11-11T12:36:59.80Z,46.0229226,10.9206523,1389.424,0.01,0.01,0.01,1.105,1.218,0.22,3,8
2017-11-11T12:37:00.00Z,46.0229227,10.9206523,1389.423,0.04,0.00,0.02,1.105,1.220,0.26,3,8
2017-11-11T12:37:00.20Z,46.0229226,10.9206521,1389.432,0.00,-0.05,-0.01,1.105,1.222,0.22,3,8
2017-11-11T12:37:00.40Z,46.0229226,10.9206521,1389.425,0.02,0.03,0.00,1.106,1.224,0.20,3,8
2017-11-11T12:37:00.60Z,46.0229226,10.9206521,1389.426,-0.03,0.02,0.01,1.107,1.226,0.29,3,8
2017-11-11T12:37:00.80Z,46.0229226,10.9206521,1389.421,0.02,-0.02,0.01,1.107,1.228,0.28,3,8
2017-11-11T12:37:01.00Z,46.0229226,10.9206518,1389.405,0.04,0.01,0.01,1.107,1.230,0.23,3,8
2017-11-11T12:37:01.20Z,46.0229225,10.9206519,1389.420,-0.04,0.02,0.00,1.107,1.233,0.29,3,8
2017-11-11T12:37:01.40Z,46.0229225,10.9206520,1389.423,-0.02,0.04,0.00,1.108,1.235,0.28,3,8
2017-11-11T12:37:01.60Z,46.0229225,10.9206518,1389.427,0.00,-0.03,-0.01,1.109,1.238,0.24,3,8
2017-11-11T12:37:01.80Z,46.0229224,10.9206518,1389.430,-0.02,0.01,-0.02,1.110,1.240,0.27,3,8
2017-11-11T12:37:02.00Z,46.0229224,10.9206517,1389.428,0.00,0.01,-0.03,1.109,1.242,0.23,3,8
2017-11-11T12:37:02.20Z,46.0229225,10.9206516,1389.427,0.01,-0.01,-0.01,1.111,1.244,0.28,3,8
2017-11-11T12:37:02.40Z,46.0229224,10.9206517,1389.442,-0.05,0.01,-0.04,1.112,1.247,0.28,3,8
2017-11-11T12:37:02.60Z,46.0229224,10.9206515,1389.444,0.02,-0.02,-0.01,1.114,1.249,0.29,3,8
2017-11-11T12:37:02.80Z,46.0229224,10.9206514,1389.450,0.03,-0.02,0.02,1.116,1.251,0.30,3,8
2017-11-11T12:37:03.00Z,46.0229224,10.9206513,1389.433,0.00,0.01,0.02,1.118,1.254,0.23,3,8
2017-11-11T12:37:03.20Z,46.0229225,10.9206511,1389.415,0.01,-0.02,0.01,1.119,1.255,0.27,3,8
2017-11-11T12:37:03.40Z,46.0229223,10.9206513,1389.446,-0.01,0.04,-0.02,1.119,1.257,0.26,3,8
2017-11-11T12:37:03.60Z,46.0229224,10.9206512,1389.431,0.03,-0.02,-0.02,1.120,1.258,0.27,3,8
2017-11-11T12:37:03.80Z,46.0229223,10.9206514,1389.438,-0.02,-0.01,0.01,1.120,1.260,0.20,3,8
2017-11-11T12:37:04.00Z,46.0229222,10.9206515,1389.440,0.01,0.01,-0.02,1.120,1.262,0.20,3,8
2017-11-11T12:37:04.20Z,46.0229221,10.9206515,1389.415,0.00,0.00,0.00,1.120,1.265,0.28,3,8
2017-11-11T12:37:04.40Z,46.0229220,10.9206515,1389.436,-0.01,-0.01,-0.03,1.121,1.266,0.23,3,8
2017-11-11T12:37:04.60Z,46.0229219,10.9206515,1389.425,-0.02,0.00,-0.01,1.122,1.268,0.26,3,8
2017-11-11T12:37:04.80Z,46.0229218,10.9206514,1389.445,-0.02,-0.01,-0.02,1.123,1.270,0.24,3,8
2017-11-11T12:37:05.00Z,46.0229219,10.9206513,1389.447,0.06,-0.01,0.02,1.124,1.272,0.28,3,8
2017-11-11T12:37:05.20Z,46.0229217,10.9206514,1389.459,-0.04,0.01,-0.03,1.125,1.274,0.27,3,8
2017-11-11T12:37:05.40Z,46.0229216,10.9206514,1389.462,-0.02,0.01,-0.03,1.126,1.276,0.27,3,8
2017-11-11T12:37:05.60Z,46.0229216,10.9206512,1389.464,0.03,-0.04,-0.02,1.128,1.278,0.27,3,8
2017-11-11T12:37:05.80Z,46.0229216,10.9206512,1389.450,0.00,0.02,0.01,1.131,1.282,0.22,3,8
2017-11-11T12:37:06.00Z,46.0229216,10.9206511,1389.456,0.00,-0.02,0.01,1.134,1.287,0.26,3,8
2017-11-11T12:37:06.20Z,46.0229215,10.9206511,1389.473,-0.03,0.01,-0.03,1.137,1.291,0.29,3,8
2017-11-11T12:37:06.40Z,46.0229214,10.9206510,1389.482,-0.01,-0.02,-0.05,1.140,1.296,0.24,3,8
2017-11-11T12:37:06.60Z,46.0229214,10.9206511,1389.482,-0.05,0.05,-0.07,1.143,1.302,0.29,3,8
2017-11-11T12:37:06.80Z,46.0229214,10.9206512,1389.489,0.00,0.03,-0.04,1.146,1.307,0.25,3,8
2017-11-11T12:37:07.00Z,46.0229214,10.9206512,1389.486,0.03,-0.01,-0.02,1.149,1.312,0.24,3,8
2017-11-11T12:37:07.20Z,46.0229214,10.9206512,1389.479,0.02,-0.01,-0.02,1.152,1.317,0.26,3,8
2017-11-11T12:37:07.40Z,46.0229213,10.9206513,1389.476,-0.08,0.04,-0.01,1.156,1.323,0.32,3,8
2017-11-11T12:37:07.60Z,46.0229213,10.9206513,1389.477,-0.01,-0.03,-0.01,1.159,1.328,0.21,3,8
2017-11-11T12:37:07.80Z,46.0229214,10.9206514,1389.473,0.03,0.02,-0.01,1.162,1.334,0.20,3,8
2017-11-11T12:37:08.00Z,46.0229214,10.9206514,1389.468,-0.03,0.00,-0.04,1.165,1.340,0.29,3,8
2017-11-11T12:37:08.20Z,46.0229216,10.9206514,1389.450,0.06,0.01,0.01,1.168,1.346,0.28,3,8
2017-11-11T12:37:08.40Z,46.0229214,10.9206515,1389.453,-0.08,0.03,0.03,1.172,1.352,0.29,3,8
2017-11-11T12:37:08.60Z,46.0229215,10.9206514,1389.479,0.06,-0.02,0.02,1.175,1.357,0.32,3,8
2017-11-11T12:37:08.80Z,46.0229215,10.9206514,1389.481,0.02,-0.03,0.03,1.177,1.362,0.29,3,8
2017-11-11T12:37:09.00Z,46.0229214,10.9206514,1389.482,0.01,-0.02,0.03,1.179,1.367,0.27,3,8
2017-11-11T12:37:09.20Z,46.0229214,10.9206514,1389.507,0.03,0.01,-0.02,1.180,1.372,0.23,3,8
2017-11-11T12:37:09.40Z,46.0229215,10.9206513,1389.504,0.04,-0.05,0.04,1.182,1.377,0.30,3,8
2017-11-11T12:37:09.60Z,46.0229214,10.9206514,1389.504,-0.03,0.01,0.02,1.184,1.381,0.24,3,8
2017-11-11T12:37:09.80Z,46.0229215,10.9206514,1389.500,0.02,0.01,0.01,1.186,1.385,0.26,3,8
2017-11-11T12:37:10.00Z,46.0229214,10.9206513,1389.524,0.02,-0.02,0.02,1.187,1.390,0.30,3,8
2017-11-11T12:37:10.20Z,46.0229213,10.9206513,1389.534,-0.02,0.00,0.00,1.191,1.395,0.29,3,8
2017-11-11T12:37:10.40Z,46.0229214,10.9206513,1389.541,0.06,-0.01,0.02,1.192,1.400,0.30,3,8
2017-11-11T12:37:10.60Z,46.0229213,10.9206513,1389.558,0.00,0.03,-0.02,1.194,1.403,0.23,3,8
2017-11-11T12:37:10.80Z,46.0229213,10.9206512,1389.556,-0.02,0.01,0.01,1.197,1.407,0.29,3,8
2017-11-11T12:37:11.00Z,46.0229213,10.9206510,1389.559,0.01,-0.03,-0.01,1.197,1.411,0.24,3,8
2017-11-11T12:37:11.20Z,46.0229212,10.9206510,1389.580,-0.01,0.01,-0.01,1.198,1.416,0.30,3,8
2017-11-11T12:37:11.40Z,46.0229211,10.9206509,1389.573,-0.01,-0.01,-0.01,1.199,1.421,0.24,3,8
2017-11-11T12:37:11.60Z,46.0229211,10.9206509,1389.578,-0.01,-0.01,-0.05,1.200,1.426,0.26,3,8
2017-11-11T12:37:11.80Z,46.0229210,10.9206509,1389.574,-0.02,0.02,-0.05,1.200,1.429,0.28,3,8
2017-11-11T12:37:12.00Z,46.0229209,10.9206510,1389.583,-0.03,0.05,-0.04,1.200,1.433,0.28,3,8
2017-11-11T12:37:12.20Z,46.0229209,10.9206508,1389.596,0.02,-0.05,-0.02,1.202,1.437,0.25,3,8
2017-11-11T12:37:12.40Z,46.0229209,10.9206506,1389.594,0.01,-0.02,0.01,1.204,1.441,0.28,3,8
2017-11-11T12:37:12.60Z,46.0229208,10.9206506,1389.603,0.01,0.01,0.00,1.206,1.445,0.18,3,8
2017-11-11T12:37:12.80Z,46.0229207,10.9206505,1389.623,-0.03,0.01,-0.02,1.208,1.450,0.31,3,8
2017-11-11T12:37:13.00Z,46.0229207,10.9206505,1389.611,0.02,0.00,0.01,1.210,1.453,0.28,3,8
2017-11-11T12:37:13.20Z,46.0229206,10.9206504,1389.608,0.01,-0.01,-0.01,1.212,1.458,0.26,3,8
2017-11-11T12:37:13.40Z,46.0229205,10.9206504,1389.624,-0.02,-0.01,-0.03,1.215,1.462,0.26,3,8
2017-11-11T12:37:13.60Z,46.0229206,10.9206504,1389.611,0.01,0.01,0.00,1.218,1.466,0.18,3,8
2017-11-11T12:37:13.80Z,46.0229205,10.9206504,1389.591,-0.02,0.00,0.02,1.221,1.470,0.22,3,8
2017-11-11T12:37:14.00Z,46.0229205,10.9206504,1389.585,0.05,0.00,0.01,1.224,1.474,0.30,3,8
2017-11-11T12:37:14.20Z,46.0229204,10.9206503,1389.590,0.01,-0.02,0.00,1.226,1.478,0.29,3,8
2017-11-11T12:37:14.40Z,46.0229203,10.9206503,1389.573,-0.02,0.02,-0.01,1.229,1.482,0.31,3,8
2017-11-11T12:37:14.60Z,46.0229201,10.9206505,1389.589,-0.04,0.03,-0.03,1.231,1.486,0.31,3,8
2017-11-11T12:37:14.80Z,46.0229202,10.9206504,1389.560,0.03,-0.04,0.00,1.233,1.490,0.30,3,8
2017-11-11T12:37:15.00Z,46.0229202,10.9206505,1389.546,0.00,0.00,0.02,1.235,1.493,0.29,3,8
2017-11-11T12:37:15.20Z,46.0229202,10.9206504,1389.524,0.01,-0.01,-0.01,1.237,1.496,0.27,3,8
2017-11-11T12:37:15.40Z,46.0229202,10.9206504,1389.519,0.01,0.01,-0.05,1.238,1.499,0.24,3,8
2017-11-11T12:37:15.60Z,46.0229200,10.9206506,1389.520,-0.02,0.03,-0.01,1.238,1.502,0.28,3,8
2017-11-11T12:37:15.80Z,46.0229198,10.9206507,1389.516,-0.01,-0.02,-0.02,1.238,1.505,0.25,3,8
2017-11-11T12:37:16.00Z,46.0229198,10.9206506,1389.498,-0.04,-0.02,-0.03,1.240,1.507,0.27,3,8
2017-11-11T12:37:16.20Z,46.0229197,10.9206507,1389.502,0.01,0.03,-0.01,1.241,1.510,0.21,3,8
2017-11-11T12:37:16.40Z,46.0229196,10.9206506,1389.524,0.01,-0.02,-0.02,1.242,1.511,0.24,3,8
2017-11-11T12:37:16.60Z,46.0229194,10.9206507,1389.530,0.03,-0.02,-0.02,1.239,1.510,0.25,3,8
2017-11-11T12:37:16.80Z,46.0229193,10.9206508,1389.539,0.00,0.01,-0.01,1.237,1.508,0.24,3,8
2017-11-11T12:37:17.00Z,46.0229193,10.9206509,1389.533,0.00,0.03,0.00,1.238,1.510,0.24,3,8
2017-11-11T12:37:17.20Z,46.0229192,10.9206509,1389.530,0.01,-0.02,0.01,1.239,1.511,0.28,3,8
2017-11-11T12:37:17.40Z,46.0229191,10.9206509,1389.520,0.02,-0.02,0.05,1.239,1.513,0.27,3,8
2017-11-11T12:37:17.60Z,46.0229192,10.9206510,1389.516,0.05,0.01,0.04,1.241,1.516,0.29,3,8
